userId,itemId,realPref,svdPref,svdPlusPlusPref,userPref,itemPref
42936,5149,3.0,3.5232835,4.184312,3.2924106,4.0
25368,9713,5.0,5.58532,5.801558,4.35,4.5
3755,7711,4.0,3.0492523,5.546403,3.85,3.0
17621,3971,5.0,4.1230397,6.558246,4.285714,5.0
32951,10871,3.0,4.330525,1.7408812,3.43,2.5
14774,5348,3.0,4.1563,8.331399,3.64,5.0
10996,687,5.0,4.0464296,6.5019283,4.259296,2.2509713
11968,655,5.0,4.677768,4.47109,3.5505102,3.5
43480,8867,5.0,4.9468765,7.2370443,4.48,1.0
29957,6733,4.0,3.258409,3.3011944,3.42,4.5
36485,10235,3.0,3.4601936,4.4790063,4.17,3.0
10800,3111,3.0,3.3682334,5.031874,2.576525,1.0
11674,9261,5.0,4.58073,6.4364123,5.0,4.5
4930,11225,5.0,3.8180983,5.672292,4.1641817,5.0
33303,3075,4.0,4.7406645,14.819952,3.72,4.0
41563,4540,3.0,3.460318,6.0616207,3.5,2.2552972
20830,9585,4.0,3.8329453,4.827836,3.4437375,3.9241047
38713,5575,4.0,3.9788415,5.5560036,4.2012944,2.8520546
34972,7891,4.0,3.9378057,6.230687,3.8341103,5.0
26286,2161,4.0,3.8882353,5.564256,3.3,3.0
34595,63,4.0,3.4827466,6.3566136,4.3063045,1.7310606
38854,8553,4.0,3.8997111,9.297995,4.04,5.0
20074,7058,1.0,3.5030591,5.4998603,4.0,2.3842428
9422,8530,1.0,2.0212765,6.6115084,3.4,3.5
29489,7465,3.0,3.7872853,5.2053146,3.21,5.0
38071,4137,1.0,3.8613493,6.8577127,4.18,3.5
4754,1628,3.0,2.2230792,2.923525,3.29,3.0
22007,4532,4.0,4.023579,6.1471567,4.05,3.5
34663,7821,5.0,4.1812754,7.185154,4.4,3.5
23681,6329,1.0,5.564117,10.273155,3.31,4.0
42790,7386,4.0,3.7164204,4.873322,3.4769475,5.0
3716,1351,1.0,2.9707391,3.1365738,2.0,2.5
22871,5321,4.0,3.3064923,3.97368,4.06,2.5
3144,11429,4.0,3.8502145,4.950637,3.6710598,4.7149224
8407,7086,5.0,4.8951783,5.4092264,5.0,4.5
30426,11256,1.0,3.8382254,6.162338,4.52,5.0
40808,11182,1.0,3.4645057,5.4662795,4.7856274,4.1326056
21213,4097,3.0,2.982448,4.070246,3.6577086,3.4026668
3375,13,2.0,1.9650239,4.1273475,3.5,3.0
33657,10475,2.0,4.3761716,8.179017,3.0,4.0
25268,2147,4.0,3.3378425,6.064026,3.26,4.0
15102,9984,5.0,1.0327252,5.044749,4.29,2.5
31613,9385,5.0,4.0640397,6.683746,3.7387953,5.0
34894,7866,5.0,3.7120287,7.4779987,3.5,3.5
12419,10923,4.0,4.2480145,9.178476,3.83,4.3171997
2867,2244,5.0,5.4897637,7.813085,4.49,4.5
10551,6571,5.0,3.9306824,12.407689,3.61,4.5
32793,4213,3.0,3.282612,4.2689004,3.82,3.0
2401,1845,4.0,3.552791,5.952473,3.98,4.0
5331,7417,4.0,4.0,4.0,4.0,3.5
31888,11446,4.0,3.8434768,2.9986656,3.74,4.0
32703,9713,2.0,4.39,4.39,4.39,4.5
34943,2455,5.0,4.5082326,7.546547,4.559384,2.0885744
16460,11120,4.0,3.2575786,3.828618,3.6134405,1.0
16651,11256,4.0,1.6393411,6.5381618,3.57,3.0
23270,6271,5.0,4.283182,6.241359,4.41,4.0
27278,1344,5.0,3.09,3.09,3.09,3.5
1034,9534,5.0,3.9318917,10.416696,3.83,3.0
40422,10769,3.0,2.6083224,4.8219376,2.99,4.196152
24520,9,5.0,5.5909567,7.584063,5.0,5.0
35182,3249,2.0,3.222819,4.644158,3.4007761,1.0
8011,5397,4.0,2.4572103,6.09859,3.77,3.0
5380,8382,2.0,4.751461,10.995208,3.4,5.0
32528,10224,4.0,3.882765,13.1489105,3.42,4.0
15263,10444,5.0,3.5375452,6.31865,3.96,4.0
12360,7764,5.0,5.1126075,2.934316,3.14,4.5
30288,1401,1.0,2.857395,3.6302211,2.0,3.0
29890,2235,5.0,3.133389,5.5156436,4.0,4.5
25385,3088,3.0,3.65152,6.9624953,3.69,3.5
19047,5335,2.0,2.616481,5.6031613,2.81,4.0
24704,6292,4.0,4.552197,5.892385,4.11,4.0
11071,7040,5.0,4.43,4.43,4.43,3.5
1160,8688,5.0,4.515586,3.39557,4.1,3.5
17795,10038,5.0,3.867577,6.4049416,3.91,4.0
38672,2341,5.0,4.12,4.12,4.12,3.0
22491,7340,5.0,3.1858146,9.194431,3.18,4.0
2071,5499,4.0,3.5553021,7.15901,3.897357,4.1236134
21960,214,4.0,3.5541887,5.9389668,3.57,4.0
30348,826,3.0,3.6572857,5.453488,3.74,3.5
29669,2136,4.0,4.0,4.0,4.0,3.5
41804,8547,4.0,3.327128,4.062089,4.05,3.0
12401,7694,5.0,4.0755014,5.3764606,3.81,5.0
15423,7471,3.0,4.186313,3.312988,4.0,4.0
2999,1788,4.0,3.9088676,2.8447828,4.0,3.5
42030,2965,5.0,3.25,3.25,3.25,4.0
38634,1627,3.0,4.3283286,5.7333856,4.69009,3.7902186
41933,2199,3.0,3.582444,4.3147755,3.76,3.0
8719,9534,1.0,3.99,3.99,3.99,3.0
23996,8367,5.0,4.5,4.5,4.5,3.5
26374,2086,1.0,1.0,1.0,1.0,3.0
4754,4008,1.0,3.2813048,4.101221,3.952341,1.6666666
1448,6058,4.0,3.6386635,4.7562885,3.7066047,3.613333
19385,3548,4.0,2.7543306,5.033283,3.48,3.5
42363,265,2.0,4.722709,7.901102,4.15,4.5
15221,5499,5.0,3.8120418,8.985878,4.214286,2.9161425
13911,4637,4.0,3.670413,4.9352164,4.0,3.3955252
3943,4407,4.0,4.4141126,8.675142,4.21,4.0
10720,653,5.0,4.958262,11.424199,3.85,5.0
41424,682,4.0,3.6983376,5.5831494,3.81,3.5
28185,10202,5.0,4.704108,8.054087,3.95,4.0
25700,11121,5.0,4.384717,6.254522,4.0,4.777003
9995,9658,4.0,4.185269,6.001003,3.77,4.5
16254,7054,3.0,2.8630476,15.775028,3.18,4.5
2645,3955,4.0,3.5553658,4.134846,4.2639256,3.8956046
32845,11468,5.0,3.4476273,9.898376,3.79,4.0
6089,314,5.0,4.3375053,4.471261,4.648201,5.0
40939,6812,4.0,3.53722,4.067181,3.97222,1.2579577
19806,2842,4.0,4.07,4.07,4.07,3.5
33843,4309,1.0,2.67,2.67,2.67,3.5
2522,10477,5.0,3.802424,4.8246202,3.51,5.0
14008,7435,5.0,3.8685832,10.620308,4.71,4.0
39755,5740,5.0,4.2362766,6.298031,3.535905,3.7642608
18995,949,5.0,4.764148,8.981335,3.1613905,5.0
14289,1065,4.0,4.258173,4.4312015,4.0,3.0
34825,2324,5.0,3.4410858,6.675271,4.12,3.409091
16460,7660,2.0,3.1720514,3.8683603,3.7638776,3.1780572
39963,5279,5.0,4.0,4.0,4.0,3.5
6460,3488,3.0,2.0776727,6.174635,3.71,2.5
28434,1259,4.0,2.603289,3.4364328,3.55,4.0
33570,10567,4.0,4.83,4.83,4.83,4.0
7413,3796,1.0,1.4788864,2.9866285,3.63,1.0
15757,3849,4.0,4.181634,6.4171996,3.5,5.0
25325,6758,4.0,3.9462638,6.885611,4.1,4.0
29367,3677,1.0,3.7953813,5.812623,4.328306,2.8948224
6022,10224,1.0,2.4611309,5.426769,4.1593075,4.0268936
43506,8501,5.0,3.2253284,4.2615237,4.29,4.0
396,1772,5.0,1.0040839,3.1021152,4.0,5.0
31726,749,4.0,3.71,3.71,3.71,4.0
9722,1866,3.0,3.6551502,4.2127914,3.2199554,4.2117753
15064,6820,5.0,4.436388,5.2003474,4.19,4.0
34274,8597,4.0,3.17,3.17,3.17,3.0
34273,2389,5.0,3.5560243,4.837344,4.22,4.5
8240,10933,4.0,4.2474656,5.61479,3.9441988,4.177795
30436,322,5.0,1.0573212,5.5014524,3.79,3.5
31426,3067,4.0,3.4091437,5.5242696,3.82,4.0
40072,1816,4.0,3.8326452,7.6052604,3.89,4.0
4424,6168,4.0,3.4571702,5.698651,3.69,4.0
35326,7494,5.0,3.483751,4.9696364,2.786364,2.9219842
43506,1502,5.0,4.4778557,5.842286,4.0,5.0
34059,6994,2.0,3.663508,3.0967531,3.73,2.5
16271,4407,2.0,3.4,3.4,3.4,4.0
38634,7607,4.0,3.5814388,4.0010104,4.6159115,4.0
39506,1900,5.0,3.8555357,5.9832325,3.6069417,3.7368665
28986,9065,2.0,2.2190998,3.2740781,3.66,3.0
19315,6966,5.0,5.63772,5.4339495,4.6,3.5
18797,4249,4.0,4.3725734,7.9597507,4.33,3.8789382
9296,7057,1.0,3.0,3.0,3.0,3.5
8353,11384,3.0,3.1477282,5.9517145,4.31,4.0
13762,1177,5.0,4.1149254,6.460627,5.0,4.4767594
37656,11046,5.0,3.77,3.77,3.77,4.0
40474,5248,5.0,2.8536663,5.7356825,3.29,4.5
17480,9416,2.0,3.7060769,4.7167325,4.0,1.0
11205,10859,5.0,4.146883,6.7683587,3.91,4.0
23197,6495,4.0,3.2190108,4.354619,3.0,4.0
19674,3562,3.0,3.0636547,7.296067,4.4,3.5
41371,2993,3.0,3.220066,7.7312183,4.5,3.093825
7413,414,2.0,2.9004948,3.5504842,4.0,3.0
26539,9101,5.0,5.0,5.0,5.0,3.0
8794,10609,2.0,3.1956236,3.8476288,3.6,3.5
2577,4566,4.0,3.260961,4.7384586,4.05,3.0
9233,2843,3.0,4.17,4.17,4.17,4.0
2549,2429,4.0,1.5188409,9.956367,3.17,4.5
11356,3210,4.0,4.396876,7.584754,3.3333333,4.1106715
7775,5137,5.0,2.694026,4.204978,4.61,3.5
41529,8656,4.0,1.8356707,2.7107134,3.78,3.0
41697,6074,4.0,4.700378,10.399484,4.09,4.5
14082,5327,3.0,3.6304693,4.5626736,3.597477,3.545071
8986,7211,2.0,3.1645,3.198413,3.08,3.0
42751,7182,4.0,3.6580338,4.7594857,3.634054,3.1305082
39274,11454,4.0,4.0877147,7.2324743,4.17,4.5805497
5605,9934,5.0,3.8591447,4.648224,3.6531909,3.771963
9742,2927,4.0,4.5966444,6.853104,3.88,4.5
2482,4320,3.0,2.9403446,3.3967638,3.6245856,3.3173409
27374,3869,5.0,4.3854494,6.7159495,3.6,5.0
32176,1267,2.0,3.5,3.5,3.5,2.5
40142,5443,4.0,3.9388542,4.4871907,3.71,4.5
4277,6348,4.0,3.977191,5.962489,3.0,5.0
11076,8989,4.0,3.043328,4.3575,3.7993171,3.7253969
35645,5732,1.0,3.15,3.15,3.15,4.0
42217,3784,5.0,4.2429857,7.113835,3.54,4.0
8831,10126,5.0,3.0,3.0,3.0,3.5
31084,6336,5.0,3.8270235,8.151144,4.67,4.4238586
35319,6729,1.0,1.7669452,4.203481,1.57,3.5
36452,7252,5.0,5.3997636,10.594518,3.99,4.5
29248,1489,4.0,4.6962247,9.00397,4.57,3.5
39880,5242,3.0,3.2662098,5.254628,3.0,5.0
2999,7386,3.0,3.591971,4.408269,3.6296399,3.7560387
10817,5594,4.0,3.1690142,4.2783885,4.0,4.0
19960,7494,3.0,3.0318086,4.8105373,3.9798722,5.0
6379,697,4.0,4.12,4.12,4.12,3.5
8932,4717,5.0,4.0,4.0,4.0,4.5
468,6765,4.0,3.1825726,4.0961637,5.0,3.3629205
36963,5882,4.0,3.3695774,5.8016286,4.15,3.5
9534,647,2.0,3.42772,5.1434326,2.3333333,4.0669713
35554,8212,1.0,3.0,3.0,3.0,3.5
16415,5800,5.0,5.6669135,4.6048512,5.0,5.0
33620,10870,1.0,2.4900873,4.502206,3.8,3.0
29464,7635,5.0,4.6531706,6.3291035,4.7510977,5.0
41160,7718,4.0,0.29232484,5.6568813,3.29,3.5
40262,9208,4.0,3.9085302,5.4002304,3.27,3.5358984
5310,5627,4.0,3.745995,4.417622,4.084499,3.8331704
10918,1966,5.0,3.9224324,6.619,3.89,4.0
11464,1621,4.0,3.9072273,5.8919253,3.8975239,3.3874664
32190,6626,4.0,0.9577356,3.0451772,3.31,2.5
26490,3034,4.0,3.6068902,4.473299,3.6336026,5.0
27667,3623,1.0,2.1179843,10.191978,1.5,3.5
29558,2407,2.0,4.29,4.29,4.29,3.5
17890,697,3.0,4.0,4.0,4.0,3.5
29497,6980,4.0,4.67,4.67,4.67,4.0
6008,10655,5.0,3.2171593,4.5347614,4.21,3.5
8039,1393,4.0,2.9839377,3.821511,4.4183884,3.4088657
17585,10461,5.0,3.8788912,5.4881134,3.8788528,2.240753
7147,6780,5.0,4.252589,6.893141,3.8,5.0
9574,3901,5.0,3.2733958,5.232785,3.42,4.0595584
38568,1512,4.0,4.1503086,5.271427,4.44,4.0
31082,10479,1.0,1.9344649,8.514047,1.67,3.5
24713,9258,4.0,3.774193,5.6399293,3.8115745,2.39768
901,1149,3.0,3.1805925,5.5169015,4.0,3.5
3352,4718,5.0,3.8917847,7.6896124,3.9,4.0
22622,6714,4.0,2.4114196,2.00304,3.93,2.5
40327,8496,5.0,3.4423873,5.514164,3.86,4.0
26363,6348,4.0,3.7639868,6.652453,3.44,4.0
7046,9922,5.0,3.5857732,4.760928,3.705795,5.0
922,1105,5.0,4.356328,6.521697,3.49,3.6666667
37577,10786,5.0,5.2561927,8.252933,4.42,5.0
5685,1376,4.0,4.674455,4.639269,4.0,4.0
11621,3175,4.0,4.173102,5.0829883,4.6666665,5.0
9722,9808,4.0,3.797236,4.337793,4.1685925,3.5
1811,5740,4.0,4.065652,5.5079904,3.6621747,3.7566175
5600,6918,5.0,2.33,2.33,2.33,4.0
9276,10214,4.0,3.325322,5.5594277,3.42,3.1970618
19527,10761,4.0,1.0572177,4.9458485,4.14,5.0
33840,1418,3.0,3.9801545,4.4070206,2.4378734,4.0
33046,2881,1.0,3.26,3.26,3.26,3.0
28035,4994,4.0,4.0256915,5.1969004,3.4083261,1.7113682
8113,1904,2.0,3.438661,8.475186,3.5,4.0
12904,10923,5.0,2.8155563,6.3970237,3.260572,4.4396515
1893,1067,2.0,2.8649306,3.834877,2.6543808,4.6772118
41161,4415,4.0,3.4230115,3.6905806,3.37,4.0
5241,11429,5.0,4.2857366,5.8224154,3.3397,4.5611453
34970,2505,3.0,3.3929381,4.879698,3.0,1.7048413
11429,7793,2.0,1.7918297,4.425236,3.96,3.5
32951,6764,4.0,3.0957677,3.9957383,3.308313,5.0
30990,3732,4.0,3.3017719,2.94617,4.02,4.5
38427,7139,5.0,4.8393726,7.755534,4.24,4.0
27148,3362,5.0,4.03877,4.9972186,5.0,4.5
1389,6352,4.0,3.84,3.84,3.84,4.0
4799,5963,4.0,4.5603724,8.378487,3.7,4.0
37111,7248,5.0,3.5,3.5,3.5,4.0
31243,632,3.0,3.405855,4.293566,3.8365166,5.0
25831,8053,5.0,4.99722,12.444931,4.0,4.0
31446,2455,5.0,4.671131,6.687475,4.69252,3.4496157
16346,7921,4.0,4.378479,5.3429284,5.0,4.4
21320,9092,5.0,4.6563487,6.9639482,3.69,4.0
2482,3504,2.0,2.6053798,2.9686599,3.4,3.0
7828,3953,4.0,1.7078907,3.930463,3.31,3.5
34579,9788,3.0,3.7157607,3.528946,4.07,3.5
40774,362,3.0,3.185399,4.6189065,2.4838254,1.0
728,5798,4.0,4.0,4.0,4.0,4.0
22231,7217,3.0,3.350334,4.4993634,4.0,5.0
16614,8899,4.0,3.5019417,5.8076687,3.5649738,4.9067616
40939,10643,4.0,2.877563,2.4038224,3.5266266,3.6666667
20633,120,4.0,4.088796,7.1037693,4.52,3.5
39884,4355,5.0,2.5072937,5.0634575,4.12,3.5
21548,6141,5.0,4.813712,6.5633874,4.3479524,4.663646
28344,5740,4.0,3.0574358,5.7516007,3.717798,2.3878474
20192,2100,2.0,3.7580519,2.6883125,3.48,4.0
2923,3869,4.0,3.3139617,5.002844,4.1669965,1.3805257
32872,5769,3.0,2.4023628,2.7002017,3.51,2.5
28701,409,4.0,3.171011,3.6411276,3.69,3.5
34997,3429,5.0,4.6598244,10.686169,4.22,3.6020415
2645,4600,4.0,4.2735777,3.1993484,3.71,4.5
7100,8951,5.0,3.2891066,3.783658,3.75,3.5
40347,3812,4.0,3.68,3.68,3.68,3.5
20115,11285,4.0,3.3737686,5.42216,3.64,3.0
8170,4655,5.0,4.139448,6.19514,4.5555553,2.6858883
10238,9033,4.0,3.3145397,3.0036886,3.68,4.0
15531,4416,4.0,3.7449265,5.1738133,4.09068,5.0
13589,9999,3.0,2.5241168,3.0593817,3.5,3.0
8985,9859,3.0,4.02504,6.9401536,3.82,1.0
28332,11228,5.0,5.0786424,10.386645,4.75,5.0
17260,2372,5.0,4.0314126,7.5412345,3.25,4.1888976
12204,9502,4.0,4.25,4.25,4.25,4.0
9367,9074,3.0,2.487451,2.2175715,2.98,3.5
30904,6206,3.0,3.915351,6.6303144,4.126587,5.0
39045,9327,4.0,3.1423962,6.2191567,3.76,3.5
33840,4492,4.0,3.0217576,3.825016,2.8955927,4.428571
6279,220,4.0,3.9325268,3.1526194,3.3050435,3.5
20266,9680,5.0,3.81372,5.665724,4.055728,5.0
12268,6571,4.0,3.9497685,7.735899,4.2898293,3.1065946
10521,9645,4.0,3.8638353,5.286648,3.94,4.5
19759,4578,5.0,4.2973604,5.7223673,4.0,4.5
38869,9798,4.0,2.3125327,3.622648,3.88,3.0
30458,2429,4.0,2.4015844,12.150857,3.5,4.5
4363,5794,5.0,3.165725,6.398541,4.0,1.0
13648,455,5.0,3.87,3.87,3.87,2.5
2120,2451,4.0,4.074145,8.547888,4.0,4.4298935
36267,27,5.0,3.0716054,5.6716437,4.08,3.0
20815,2505,4.0,3.9616401,9.411463,4.2,3.5
23216,1306,1.0,1.8617783,4.291156,4.0,1.0
8565,1708,5.0,5.0,5.0,5.0,4.0
25295,11074,5.0,3.8665044,12.454535,4.5,4.0
7936,10914,4.0,3.8054802,4.6020637,3.84,3.3333333
16738,1684,5.0,3.69,3.69,3.69,4.0
22578,75,4.0,3.4040425,4.779306,3.7281926,4.0
3712,1155,1.0,2.9942386,4.223312,2.4,3.5
28616,936,3.0,1.2062485,2.0127678,1.6978306,1.5
16682,1566,5.0,2.2870438,10.79535,3.17,4.5
27513,9717,5.0,0.73194885,2.029653,3.16,3.5
38634,6617,3.0,4.1995673,3.6838949,3.63,4.0
8174,5740,3.0,4.422367,12.820582,3.0,4.0
40952,1621,4.0,3.7605102,5.2507515,4.1885595,3.9248476
16993,7991,4.0,2.7130113,5.7859445,4.17,4.5
29101,6095,2.0,3.574067,5.6387515,4.0,3.5
7659,10261,4.0,5.038706,3.2289073,3.9,3.0
25058,6058,4.0,4.08298,5.2328753,3.510913,5.0
4792,4550,2.0,3.3599687,8.089938,3.0,3.0
1179,3849,5.0,3.5465908,4.950929,4.19698,3.2525084
914,6931,4.0,2.428823,7.154237,3.86,3.5
40195,6683,1.0,1.4403068,6.725824,1.33,3.5
26660,2132,4.0,3.0606709,3.9951885,2.3733873,3.0477612
27362,5114,4.0,3.7270854,6.8379254,3.6687715,3.4879968
43397,4642,5.0,2.1853094,3.8784423,2.37,4.5
23423,8044,5.0,5.0,5.0,5.0,4.0
42758,3944,4.0,2.3175082,2.0047913,3.89,3.5
41490,5505,3.0,2.6161315,3.189032,3.32,3.0
38634,3299,4.0,3.5398324,4.4058676,2.7145026,4.0
2081,4354,3.0,2.3761654,3.218542,3.98,3.0
18467,8498,2.0,4.7393794,4.4826384,3.19,3.5
5035,4524,4.0,3.7892578,4.8912907,3.7246294,4.0
21465,5819,1.0,1.2970837,2.592512,3.88,2.0
26986,1573,5.0,4.1682115,7.736838,4.25,4.0
40725,2437,3.0,4.073121,5.2085667,3.74,4.0
8155,1277,1.0,1.0502144,5.63506,2.33,3.0
13581,2547,4.0,4.193407,10.679336,4.45,4.6752334
387,2663,3.0,2.5001793,3.6712894,3.34,4.0
12777,2429,5.0,4.2780547,6.139416,4.369962,4.838876
5906,10933,4.0,4.0169106,5.359184,3.8078554,3.7632332
4754,2394,2.0,1.0223465,2.1859827,3.29,1.5
33489,6110,3.0,4.4939265,7.006405,4.6666665,4.0
38634,11213,4.0,3.4571607,3.4149601,3.5988533,3.5
1892,8670,4.0,3.386408,4.291705,3.6085155,4.853076
7745,5499,5.0,3.5347953,12.613486,4.0,4.0
10747,10786,5.0,3.9525714,5.7681446,4.183655,3.4190633
24571,10681,5.0,4.3423176,6.561891,3.0,4.0
23113,3266,5.0,5.0853963,13.40553,4.2,5.0
43142,5927,5.0,4.4617414,12.411957,3.53,4.5
40043,261,5.0,2.862629,7.98004,4.4,4.0
11827,7494,3.0,3.0,3.0,3.0,3.5
5870,2367,5.0,5.0,5.0,5.0,4.0
37983,5969,5.0,5.0,5.0,5.0,4.5
31672,5601,4.0,2.5643504,6.255075,3.2,3.5
31889,11147,5.0,4.33,4.33,4.33,5.0
12168,8566,4.0,4.1149898,7.2137656,3.81,4.5
36395,3549,4.0,3.565597,5.281562,3.74,4.3333335
20192,2769,5.0,3.9262686,5.6696525,4.83578,3.8294823
15449,356,4.0,5.237785,12.911965,4.6,4.0
3338,1212,5.0,4.539272,5.81446,4.1713552,4.820979
25061,2367,5.0,2.9169447,9.114762,3.66,4.0
7046,2047,4.0,4.0369806,4.4837894,4.3180733,3.9406192
37619,8903,3.0,3.0,3.0,3.0,4.0
32626,9034,5.0,3.8617892,6.0229077,3.58,1.7394282
15026,2553,4.0,3.5620892,3.9046106,3.37,4.5
18364,3249,4.0,2.260313,6.3533206,3.34,3.5
19927,7747,1.0,1.9622512,1.890548,3.35,2.5
20817,3341,3.0,3.4298265,6.7381554,3.71,3.5
42522,3642,3.0,3.126166,5.4125977,4.1485434,5.0
36435,9471,4.0,3.9992366,7.249723,3.89,5.0
36144,5226,5.0,3.56,3.56,3.56,3.5
16131,4017,5.0,3.6622024,5.088899,3.81,3.4992497
6726,1972,2.0,4.504081,7.754158,4.4,3.5
37304,11527,1.0,3.67,3.67,3.67,4.0
28934,5725,2.0,5.845993,6.351719,4.25,4.5
36151,5832,5.0,2.9973154,4.9572334,3.0,1.7258676
42686,6513,5.0,1.0675936,8.07589,3.6,4.5
36030,10914,2.0,2.1987336,4.0581617,1.62,3.5
29540,7516,1.0,1.4874375,1.4732807,1.0,2.0
24600,7660,5.0,4.0744386,7.9346113,4.75,4.0
17051,9693,5.0,2.2884872,3.0604153,3.68,4.5
21682,2657,4.0,4.097514,4.136523,5.0,4.0
8425,6903,2.0,3.3939595,7.5259066,3.56,2.1555119
12938,4637,5.0,4.0854545,6.286837,4.08,4.0
22888,6992,4.0,3.5055377,5.638208,3.55,3.0
42231,365,3.0,3.39952,5.5920057,4.0,5.0
10891,6327,5.0,4.038966,5.239058,3.6864595,4.8549647
41252,1894,3.0,3.19067,3.671422,3.65,3.5
36623,3576,5.0,4.5491962,10.533403,4.75,4.5
6739,3190,4.0,3.1,3.1,3.1,2.0
23467,4425,3.0,2.8310287,8.267879,3.22,3.5
7132,4052,1.0,4.2538238,6.6979017,3.22566,1.9686518
36046,5048,5.0,4.64648,7.866259,4.08,3.9709868
39647,6381,3.0,4.173354,6.3035817,4.1270204,3.9842534
22895,10131,5.0,3.8079727,2.6300879,3.83,4.0
31654,8045,5.0,4.2134166,5.635021,4.29,4.0
9579,9385,5.0,5.0,5.0,5.0,4.0
17558,225,5.0,4.33,4.33,4.33,4.0
8639,7594,5.0,4.4965434,5.7361403,4.17,4.5
36309,1109,4.0,2.2785287,4.360067,3.83,4.0
19045,749,2.0,3.640937,7.5673575,2.8,1.0
28532,6924,5.0,4.9442797,9.704883,4.4,4.0
32295,4999,5.0,5.0,5.0,5.0,3.5
26282,1935,1.0,3.02585,4.8848276,3.6740236,5.0
43702,11395,4.0,2.33,2.33,2.33,4.0
6916,2323,4.0,3.8876367,7.7377105,4.5,3.5
5622,5914,5.0,5.0,5.0,5.0,4.5
31243,8659,2.0,3.6750321,4.263269,4.013682,3.522552
9722,5805,5.0,4.4034615,5.003946,4.525526,4.568027
22677,2607,4.0,3.9764473,5.1746035,3.6404235,2.8371067
35077,8153,4.0,3.5615861,2.0978422,3.55,5.0
38643,6683,5.0,3.8973844,5.606799,4.0454893,4.5784802
11399,896,5.0,5.4092746,2.9869668,4.04,4.5
36165,863,5.0,4.4722567,2.4716034,3.81,4.5
22116,2805,2.0,2.3026237,3.220224,3.24,3.5
4304,928,2.0,2.0,2.0,2.0,4.0
23707,3398,4.0,3.6604543,5.4926386,4.014581,3.323796
22049,3210,4.0,4.187476,5.2526894,3.812002,3.9031727
5947,6162,4.0,3.9956017,5.674339,4.5147185,4.2793093
33383,4278,2.0,4.588183,6.6474643,4.22,3.5
1243,2213,1.0,2.388741,3.144771,3.59,5.0
6968,1895,5.0,5.0,5.0,5.0,4.0
26839,10093,4.0,4.049972,5.1608596,3.7522414,5.0
2769,6348,5.0,4.3867197,5.9697814,4.305288,3.1485112
24539,3805,4.0,3.7342088,4.302842,3.4812047,5.0
33640,6336,4.0,3.445138,4.989097,4.1031995,3.8878038
20841,7593,4.0,3.8442655,4.6836634,4.0,4.5
33420,5280,1.0,3.9385474,2.6354249,3.35,3.5
32951,5927,1.0,3.703986,4.9543114,3.8977296,3.410212
32753,1172,4.0,4.47,4.47,4.47,4.0
32523,7555,2.0,4.0,4.0,4.0,3.0
6702,875,4.0,3.867169,5.7235775,4.28,3.5
26675,3887,5.0,2.547433,4.111293,3.72,2.5
34207,10199,5.0,3.6058693,5.5379972,4.096278,4.9200387
4243,9344,3.0,4.191954,6.257026,4.36,3.5
21017,5927,3.0,4.458768,8.2627735,3.82,4.5
16881,4225,5.0,3.4335568,7.7625194,4.86,3.874123
11178,11167,4.0,4.252002,7.2120266,4.38,4.0
22353,10239,5.0,3.0365644,2.7195916,3.41784,3.5
25879,1694,4.0,4.3960805,3.3814147,4.12,3.5
11447,6084,1.0,2.2805598,2.8351102,3.54,2.0
33781,8578,5.0,4.5555997,9.838376,3.5,4.5
7413,241,4.0,4.0958195,4.2373686,3.63,3.5
33688,2995,4.0,3.7543979,4.41204,3.860825,5.0
1230,6285,1.0,3.8075876,6.6225,2.5,4.0
32838,3690,4.0,2.9404302,7.1611924,3.1,3.602022
40030,3854,5.0,4.534631,4.596554,4.763708,4.563066
40858,4718,5.0,3.86,3.86,3.86,4.0
39661,9534,2.0,3.68,3.68,3.68,3.0
7195,9420,2.0,2.4987907,4.389823,2.54,4.0
34613,8863,5.0,5.0,5.0,5.0,4.0
2482,11015,3.0,2.4127097,3.2072246,2.827404,3.0
3216,11115,3.0,3.7690094,4.778678,2.92,4.0
39755,1627,5.0,4.715029,6.826453,4.3780394,5.0
39226,8462,4.0,2.9838862,4.0044174,4.81,3.0
23763,4236,4.0,4.4419265,5.944366,4.6745944,1.0
40218,183,3.0,3.38,3.38,3.38,4.0
3144,8893,4.0,3.0973642,3.6299822,2.5472898,5.0
39366,1278,1.0,2.7049205,3.4392152,3.78,2.0
11246,7417,4.0,4.258628,6.036548,3.82,4.0
33059,5342,4.0,3.65044,4.8409414,4.0,4.5
40216,1844,1.0,3.2252119,4.3034215,2.4189951,3.6603034
25486,10215,4.0,4.131244,4.6399508,3.8,4.0
20691,8801,1.0,4.334682,8.45868,4.0,3.5
30302,1323,4.0,3.8742127,5.016491,3.73,4.071797
31803,5873,3.0,1.5275322,3.5101619,4.02,3.6662557
40648,4746,4.0,3.9688418,6.246137,3.92,4.0
36534,3376,4.0,3.8308694,6.3105097,4.05,3.5
13148,2608,3.0,2.1449842,2.9162066,3.79,2.5
29305,807,4.0,2.2459452,4.5580187,4.5472474,3.5630453
21202,10854,3.0,2.6402402,6.2836456,3.26,3.5
38353,3643,5.0,4.0319715,5.4975996,3.8315654,3.9577599
5737,7321,1.0,3.1292117,4.3261023,3.78,3.5
26490,7023,5.0,3.4312842,4.129584,3.398167,3.211088
