"review_id","stars"
"3oW0VwFiX02RRAgSSV4BHQ",3.8720486
"p42TfM5-VE_y_ccwnhjdKg",3.6220486
"EuAZ3wny6_Itepmnll3s-w",3.7093115
"jy800SETh_TJuZKNavwTRQ",3.77
"E1g147OFDbkuYZwHJhgstg",3.8122628
"tQlZ43bnGjUWfo_BatsYWw",3.8720486
"Ptu_0RSSTJUnxXX2fPyNBg",4.1220484
"6uhmvFY3Yy5UndVgBUJfDA",4
"-d5cDrjIdz1WvN9EzaFrsA",3.755
"akn1ayngGOZfuiRfHzQMWw",3.7093115
"ESUUTJpY-_ieJZPoGOs73Q",3.6220486
"W1e3rd7vmFdWtOeBQUzIqA",3.6922357
"uHJsWPJX3fh-dZCf-N3pJw",3.1722627
"01D3P-lsFG9pBJpGhz06Lg",3.7093115
"GFAIoGSLJKvU5Tv6nxunaA",3.98
"MskkKljbBpoxrxgZwNNPSA",3.7093115
"6XR6u9qFupcRPZClqef-Zw",3.6220486
"5mEIDeIvbVvOADVOe9Mgpw",4.3720484
"pZyNIC29M05uOkjYv6M7_Q",3.835
"ZB89Dltl5wMWEaLco0xKog",3.7093115
"V5Xhd4mhXHj1jpQRYg1vzQ",4.5
"hz9AGaOdO1KY0f1CTQgbNw",3.8720486
"2xVydy_29yK_34MLVe4ulw",3.7093115
"27hn5kApsNuwOiRivsnSeQ",3.8720486
"mLlWE0L5Bu0jCz6pHKQlfg",3.6220486
"O8XElhHXoT1i8qiUeIgbqA",3.775
"MWi0rqoHyXvyUmvfhMHnZw",3.7093115
"BsUx0FYpu6ci9vUAwCY_5Q",3.8720486
"3klycVLleSug2WXMAbpOJQ",4.125
"K2EUNLyVVfJ3G2HHydkmIw",3.6220486
"FopueU9ZAAXiSQAtVp8mtA",3.6220486
"F_bJxnuuQwP0-4ia6JBDIA",3.7093115
"MCk19jMl7Htr7fZIde6OPQ",3.5122628
"mfglcBbdrvhihuDhzObxMA",3.7172627
"_JNrQ1TmuZE4CwJUgQc9sA",3.5872626
"okc1LvLpqSgzRiiyPgER4w",5
"ed4saFTux-burEqC4m8Ymg",3.7022629
"xVrsiO4pXqC6lZRzOHhbLA",3.8720486
"ZuOPfrbSy4B2x5udl1-M1w",4.1220484
"AjHjAo8TxeXoTsgjFO3IqQ",3.8720486
"5Gh1v0KfAf27Rdfsjq9FIw",3.4299998
"Gh6BboVl5jyh22p62De7TA",4.098514
"j2WrFstSWDc03sYL0wSrlg",3.7093115
"nmvF3B6cy8lOjlgKdJD9pw",3.6220486
"F30P68WXnhSdHUwt9F3Ttg",3.8720486
"0B1KRKAA38-tEd69Px8JlQ",3.8720486
"OLL0DOfgQKHSIgFkIbIftA",4.1220484
"p-re0m-tjIaNQ2-MXfFonQ",3.6220486
"lVM6i6e_muXvBJC21qKjng",3.3720486
"aBpv04IInRc4yFWRHeYB7g",3.8720486
"Hw9uklxwQ8zOSxYddcFrGA",3.8720486
"GM_EunHaVLqzxglpZz_WOA",3.7093115
"RYRutIunf2fw7R52bR-oKA",3.7093115
"br2dHiqjftNKgBESUaYeGw",3.51
"krUD3FBZJ4xzR3yZaJcbPw",3.8720486
"kPBQQqAr3e1D41jo2T4iww",3.6220486
"Y2Epp9lmdm8wh8-3cIqStg",4.175
"MEDJg_miDuawR75SBiZhXA",4.3199997
"qjWlnsfpo4vZ9RTyLMOymA",3.675
"_IPLdwGJe3csA-hg_IECZw",3.6220486
"HLI6k3ox6ND7fvj8aei8WA",3.7093115
"dv34IEUpbzaweQfcbfxznw",3.3720486
"scR9CM5G2ujyV1bSsI80KQ",3.3720486
"wlcJgfV4NIOVTbkEbNg8fA",3.3720486
"6VWeBHniWaDYGv4gvMKgzA",3.7093115
"9rm7MZlLMDRfaWdEWyfEaA",3.7093115
"hopulvB3krQQirExRfpuCg",3.8
"Ngk_7ANB_VRdXGRKKAf7vQ",3.8720486
"urmauiYjDkGuzccmAo0QxA",3.7093115
"8iqpWHXscVnNNblSyl5eyQ",3.915
"YDMjoY0wKs50_tH9wIuW_g",3.6220486
"oM01QzntkON6xBm9ey_OXw",3.6220486
"TGjUiBdjQ1nuBOGS9oe_QA",3.6220486
"MkwtV98u0opuTm6PRJ8oaA",3.7093115
"XjEEgM1NSz_FiyUBESCFSg",4.1549997
"igScR4mY6u8lPW9Ddzut4w",3.8720486
"dBMva6B0r2rkt4lOcrYQbg",3.662263
"UjgfUpdZAKrmBS01QrGWiA",3.7093115
"7pWHhpEP-zUg6Z8amZDzbw",3.6220486
"C3pjpFDQtpbjW3Fe-bx1hA",3.787263
"9wDXgqPbInDy4DMG2u4_Ag",3.8720486
"qrcRcI0BPDpWXawbyFt77A",4.5678215
"pylKaXcluS1YEWQdenOyeg",3.2322626
"DrgPXxlZcxkdoM3XrJO9tQ",3.8720486
"HD5pv1_D4drwMC4Zt8MHng",3.775
"UdaY6eqYAJzNP7h3r9ygOA",3.7093115
"9PvLnGROqQVGPPm_lUusXA",4.1220484
"siLoZ-DsMmkqZaeC8YmnJw",3.46
"tjfIkCOgH9TGASPTvhBQ-Q",3.7093115
"a8CKIODWIB0rTS0g7HoNdg",3.4299998
"jtg94YFoqeNUQM_cJOLQBw",3.7093115
"c2QLzDClMnD2V0V1dzoOMw",3.6220486
"5fFeCOEGrx7wVSiJzpGmZA",4.26
"FATXOdk43bXCO5bhnaughQ",3.7093115
"2qhqF9RpP3fxqBLho-2hHw",3.3720486
"7LtNLy4qMWBz11jGJdTP5A",3.7093115
"U8JcqvKdJhkLA5yCfGSMXg",4.618605
"5iDVji_zjl8VYZfgb0N5-A",3.6220486
"daREHY5m7Qo65sNK13rmVA",3.915
"JL7w3uS5Tr0n1CW_AM-vGg",3.8322628
"twtemY5f2-HEt7gJtAvUgA",3.8720486
"bRB14hc7Jwv5FpYlOJEOLQ",3.8720486
"-TJPJTZyYLcW4a4fhTal-Q",4.12
"79qn9XRB9vFQDLuXTQ8fZw",3.8720486
"ioCKuLY1gpJeaThDOEcL8Q",3.6220486
"6FHjx4xZ8tfrNUPlogm0SQ",3.7093115
"gp3S4IYHDTRSpj8j-5jW8Q",3.8720486
"6x_ho2qjd4TGJ7F282Jd7w",3.7849998
"T_IvCgZd5LeOeSSIp4QSmw",3.8720486
"lSG3H4rtJgDJPiH_5NG5tw",3.8720486
"h6qb17I_L7IxZ5dvNG5HEQ",4.1220484
"8dG82PZ3DP5ClPKdzLSiGg",3.8720486
"6iusD_VDC3y3SPjlA4xgbQ",3.8720486
"obo6RvQkucudihrz1XSq0Q",5
"OufFaXuSUx3HaFWkHsYHJQ",3.1
"7ebnIpuUCVhGHCRDSufptw",3.38
"SuqIDE-J-4kBAiXSAls6XQ",3.1220486
"Qm8nwwOMNIiSOoKVG86Scg",4.3372626
"dt37Lq-HPyTz7sPIZRZvqw",3.8720486
"CeeUx1NT7hrB2wlgp35GFw",3.6220486
"sP85QLtB3LhBVVNv8zRMew",3.75
"oS-KcCvz6tYzJm0L92yrPw",3.9450002
"WGTbLh1cuj6ja2kTrXiwjw",3.9
"Iaxrc2BMBMStUKotBKYjKQ",3.782325
"3EjBnUVa6AbFzTFRCsby_A",3.7093115
"M8MKuTCIO78oLlokW6TKBA",4.3720484
"w1zrKmWk_wYmryYNVtTbvg",4.33
"QOt4F8U03ACANXOJmfNpdw",4.1220484
"iKIE0PuLDb2DOduwAZQOYA",4.175
"wbTVsAizNi8mCNI04TUWFw",4.3720484
"MAYIaFqFwTkSkkAdJtvQEw",4.085
"OaNDkceAIfJFVNwmSrlZHw",3.8720486
"dZBUVLO9MohFk7uUlJWEPg",4.0699997
"4mqsnfrj-Y9wK1usHOmZKg",3.605
"sJ0MIzeUOShiwI63Vn984w",4.1722627
"0zOeQvsv43D_UnmSM5f0Jg",3.85
"ZJoiNMLMuH3JnnaTRfTP6w",3.8720486
"WpEaszQzrv_UpxMX9mriHg",3.6372628
"yaAdm8VP23XAyxv0UY2UdA",4.122263
"FAOG88Ll65y0qpViwG7m-g",3.1220486
"0bVdlEqSx6DR8r7Gyr6zFg",3.125
"ZBN2o0XQY2xcAyoKnSdA-Q",3.8720486
"5Tm3ccXiW-PICi3-TbMydQ",3.6220486
"Fw9YIkto6oqphxL35red0g",4.1220484
"Yfh4tbmCDKAYjDnGfkoMjA",3.8720486
"5frBYMIyIQybVKeT_ouieQ",3.38
"7bJ7O2nDL-icKX6rohTG6Q",3.8720486
"VFKwOkqAPJMCSC1K4qjdFg",3.8720486
"A0zuwjjAPR2wceHNI_IEzw",3.1220486
"7rcfJLZj2GusoNvKV8lmhw",3.6220486
"nCQrm7nTqQJJ6akpzQJwJg",3.8572626
"Ddh_hQNZPbQwJWLpUfCBsA",3.5322628
"zCuS5q5EnrHKSt02FbiEXg",2.645
"ou3ka0gQQ-7Y6RiPXfoDeA",4.1666665
"llYMkOmvcsWRTexMzPZ-Wg",3.6272626
"DI4zV2bv0SJMY9yxqhqEUw",3.765
"KztgkhZw8lxzPlf22MQ8Og",3.845
"yr2o-qGDf0qTorR7C1cW1A",3.9022627
"wB4uErs_DPIrA78Z6LXing",3.8720486
"Q9u45DsC12geUn9Li50YLA",3.8720486
"pyTZlZw0V1LrUN0-_mTKTw",3.6510847
"dhDCQbOAUKOL-vvdQqCjkg",4.7852044
"Ffo_VAzfbPiG5al6dOtnYA",3.3720486
"-OjqMyfMuDKVdWaVMxmshw",4.375
"GTuh1MxGF0gOEGFl0ii-Dg",3.8720486
"QlPF4Ug80-00S7pndegV1A",5
"mSy1HsTVt6cx8IYmuKnvKw",4.3720484
"BORKqfxmeRPc7mwYN454uA",3.8720486
"hw774eNV11zKdlVJ6BkkAQ",4.1220484
"upKPpUvHmJYheIrpj0ExCg",3.7093115
"yL2MR-P5laj9scaBUiRHtw",3.99
"h9cm53elDqZFtE4XIsWCpA",3.7093115
"2Wq3tTdNVVByXt_T48cLVw",3.7093115
"ZrZuBXbcR-X6TTbA5yKpug",3.355
"2hjnco_11G9jkIwQs_iApw",3.5349998
"TVWgilnYlRnuHYFws3_ryw",3.3720486
"HfHMn8rmG8WvAZEkZ-zCLA",3.932263
"Xni-VcLlTU0X21QDUmoxiw",3.949832
"OSnshkN_kapu7lPe8V_69A",3.6922626
"xIFhHoDA74SA2G-FNGlAUQ",3.8720486
"e5Q-T_HV9i3Qc25uq8DmbA",4.04
"s82JjaMSFbezz4NcN-eNrA",3.4222627
"o3YcbJhPbadZ0HV2cmwQzQ",4
"ae8paAjlH9z9hg5MZ-Cxug",4.075
"cQrVA3Ee2GnXOnthkff6Ag",3.7093115
"_heDmfaGC0ORDPQyxVsR9Q",4.035
"4ZamJWuSF47RM8-WZIWWtQ",3.8372626
"Skek5P_N9Z8SkQAK_PaunQ",2.25
"5l749AblgiXEHBl7TEwydw",3.3720486
"8n6GpLHLo9nrmEy0yEjeRA",3.5
"4hOWh45Z0PwI2z3M3xdz0g",3.6220486
"BYD_NCls6TLm3Su81S21pA",3.7622628
"x-jSjPRHqjWJsAF_nfnzmg",3.8720486
"vcykKRtq9J0gUb2mb3PA4g",4
"qdqx40KSd8EPBYcn9o6JLA",2.6054482
"8ReACsd5cxPF0KpOaJ03GQ",4.1220484
"yVyffJ2prBjoPmJsh4FakQ",3.7322626
"DxiGvHExEEIfkChF8mZIOg",3.6510847
"boJPuJO-7yacZIwGbsjjAQ",3.49
"GE9P3krNKWTopaq61pm_4A",3.8720486
"aWErpTW3mMhKNiM18pF6EA",3.7093115
"79RirHGUVCfsJ1B5Rm9S9w",3.7350001
"2p9yseeMO3sQt41Wd-JE9A",3.6220486
"oCgDL34pTCRNZzc9j9sk7g",3.3720486
"oKChWkQ7uKuHMoBkA5quWQ",3.8720486
"z9I1-35PqRiqWHKLgdg3iA",3.6220486
"G_miLABLg_avbRpW3bfX2Q",4.105
"lfK50RpqdDVjTPB8pagh_A",4.2650003
"hvneE2U8IeoqghT_YqHO-g",3.3720486
"WynYhe2TVli27sh1Ad_SLw",3.7093115
"LtDvIzwrhtnWHvE-SFMKpQ",3.85
"JBiFtD1KnD1ZpFuwW3-p4g",3.6220486
"1eYEUd6j2i-V-ZrPP_dYQg",3.6220486
"oHbGMqXyuucnX3uRro570A",3.8372626
"xz3RSky_4-9dVwyGBgBJvA",3.7093115
"DbeKj_btRoHurFOsL8TRUg",4.1220484
"Y6ShOJP5ASqCcopb1kJvRQ",3.3720486
"bvVzdZ9vF9XrIH7J8EXVyw",3.73
"7McQWKZrhp6mCpd1rfpBAw",3.3372626
"mNBDKqUCnxIiHnlxz-JB0w",3.3822627
"CMAwHoglUysYcBYFQNMLRQ",3.682263
"NM4gGkIWGvJH1bmctqHPdw",3.6220486
"49axZqDbPHsxRDal-U_C7w",4.1220484
"P11DBX9CgLfRJ96DDZ-bdg",3.7093115
"2iXsrGdv_qA5JgVoCbWKHQ",4.3720484
"gOms-uQ2DHw-uO3KCaKoLw",3.25
"sAfLNKOZqrP_iIe_oR8BDQ",3.3720486
"GZsFHriy2eGcvElyjb02rw",4.25
"fDpy29B-YjfFq2WeMSiKoQ",2.9564393
"n7xI1KK_nvz5bCW2KxPgFg",3.852263
"-iGgQLXigEsRQwFYjOgJ8A",3.7093115
"GhWsvfVChaQFFjrEYgGx5w",3.6220486
"1IYbZS0m1gcyz4qAS0zAsA",3.7093115
"zv7VYtPEkQ4tMir790GUPA",3.8720486
"jkOYHyHZ86JmSG-AhcrWaA",3.7093115
"Qp8RNwbG3_7IXeUUK0kbyQ",4.1220484
"3kNBvJ_17Th_ono2Y-oHWw",3.3720486
"98GJ7DVPE8-aAT9dgtE5mQ",3.2372627
"gmk9ooxLkcp2Ov1VCAaxtA",4.5
"giAa09hkhjSgzB5Ca7exJg",3.8720486
"jpaeGET8JF95KFAkgMdx6w",3.7093115
"C4YUQsmnHpYPAtXXPtkpaA",3.4572628
"PT7Wvqs33cMe8AxqM5Sd1Q",3.8720486
"0ePY3Ze_-yD7KwZ4Ax2ZFg",3.8720486
"F6B72i62WDyvpboyDeRLcQ",4.5
"jYxqL5bUnZQ7wmADk5A8XQ",3.6220486
"czoU2AJtGtgsXBTtL8cx5A",4.228336
"aRMOH8NQRXG6NHeTknQHEg",3.8720486
"COkyriEmzvO6QFVUqJFZRA",3.585
"LQo6ZE_M691c-z51nPnBUw",4.0550003
"MqqT-h74qfod2nFtUvYi7w",3.6220486
"rugHbRCNAOjZS-NP4sqBGQ",3.6220486
"xMZ1RhLHdiu8sJDdXccjCA",3.7093115
"N1LEAwpj8nNExDFerVelyQ",3.975
"kQYbWAXZUvxXu7_PASXFMw",3.8720486
"wZRmKCkb1r51Yv3iIwnMmw",3.365
"zBA6ZWfZ6FVHPIOTdqbNfg",4.31
"7ud31RIurakdheV3ffY79g",3.96
"MhfQWN0ubRu7OYJiN96ufg",4.09
"GQemVpGmLNIeKPBtQuF85g",4.5
"betRv4mzEufqLmLIZ7QIdw",3.6220486
"4vba7fNnvxCwyAvXtJAJEg",3.7093115
"Cpris0coAB_joFYrHWoinQ",3.6220486
"x59jhSSoPR_U6tCc7Pu3Iw",3.6220486
"3Iw18qkrJYKQbLAdmrrbqw",3.3720486
"0_0hnGPRt9rjXsNgzLKOCw",4.05
"JAfFHyYFo5E0c_9rRhnvRg",4.35
"93UepgDCpZjfvTsCjLW-Lg",3.1272626
"ALbScK3GWtlGeCEKk3Ojjg",4.1220484
"l4d8A4t8friwTeqYORuY7w",3.7093115
"7DriNe_z4eE8Vqj7uTb6ng",3.6220486
"KVwVHevhDLZRFIW3yfe19A",3.8720486
"WFyOwd_2HfkrY-QG2Evjpw",3.1722627
"J9Ua7lq8JmxBHz4gnGmJog",3.6220486
"HDIx_Cxt8w-Qi--clc0Jjg",3.9022627
"xIZKJqluZ08k5xFRxZb7NQ",3.7093115
"NTORFftt2MVt1YFtMOcQVw",3.8720486
"bLtjZqdM6oEj_5NZfBaiVA",3.7122626
"qr-TAqLFsac20eWs8qsWWA",4.1220484
"ou_WyW_xcgigUy87d11Ovg",3.3720486
"HsXo153CPCVZGLzXm9vDGg",3.7472627
"oAWLveYEFaXNA7Zaq5PKrQ",3.625
"K_GHSCd3-V9Rb_9gq-f6Yw",3.7093115
"2zsWzjfoNbOfEF2itMDraw",3.7093115
"jbW3nt7zi3XYvQmERF3UMw",3.81
"SffBRChmL4xe825G8R9gPw",3.7093115
"kLnvZQVq26skb1t3K3RqqQ",2.8400002
"qMnk3cXwE8vIWlxMJIHgmw",3.7093115
"f4pJvwU4fGawsOAgJTcgZA",4.1220484
"Glw8cVZDhhnH8UAfBxUKbQ",3.8720486
"OHW04ZvRL8O97_vyEdrdWg",4.1220484
"WRjLEHpyPmLfm7sPZcLUiQ",3.8720486
"3pk_0zD21oKrNfcsZQJefg",3.7093115
"h08vZtKgMxLM_7BeiPQsfg",3.3720486
"hVyL-RpOislUgAMeg2dkjQ",3.7093115
"qL4NZiL63tHBgw3-7uRt0w",3.8720486
"t8X9iF4lnmLinPVZz9dmPQ",4.25
"7geiKIsLoV2pdYsMj2khPw",4.12
"LEOhr6pbxlh7gs2-u3tQ-w",4.3720484
"2VZ9f0MidvX0sWrPIH7X5g",3.8720486
"MaLKABhXoX83DT9w6FA3ZQ",3.7093115
"47F6TcBsomH3eo4q-FeLew",3.8720486
"mq4KkRtnjA9pMRF_UDLwsQ",3.5772629
"ejqvbK56IRnmdZq_62OvOQ",3.8720486
"B2kVnu9HElOXF4PMvdFQEQ",3.7093115
"gCnBTBttlkS722-2voqiVw",3.255
"8ZWwjL8rLU5bN140-vYnxw",3.6220486
"tnvF5rHAKyoy-mNNLub8pg",3.932263
"MU9i1Qd9THaRBRBD8TSP3Q",3.6220486
"sBOcTwjnhcj2gRnslif94w",3.9850001
"22dm1TPiPuEm9-BmHyvQVQ",3.7022629
"DY-vjJIRDreTCARL4PKXbg",3.8720486
"H2j9R4yDg1zqg8SCDJ_kbw",4.1220484
"NV0ZBsjhewrk4yE8OHqa4g",3.6220486
"YFSab7gtIvsEgsuW_-r7dw",3.5349998
"oXMZDXrxVZoPDK8_6Tm1KA",3.7093115
"BaWbKdEBCbcwrpIgfgxXrw",3.7093115
"Dg0OocEFxeFQ_IeDfJbdKg",3.7093115
"bj9zrsjV1zAFdbg45WG83g",3.8720486
"XOCiN57b3waMi2As5caXZQ",3.7093115
"0RRjWkePQrSK0eREJDQBmg",3.685
"d3FlqRtsgrKQ6Gl6Wa6aHQ",3.505
"9iXbuzTSoUVmtVxUJwwe4g",3.6220486
"7YY8DwOjcXMl-SVfBqN8uw",3.8972626
"hve3B6m5dM3NdvLjX5NQDw",3.505
"S4Bx7_kSOo0lxpcd7303ZQ",3.6220486
"wvlZ8whGuomydNDdXHaGwQ",3.6522627
"x7NGcnjjZFSNTlLZ3eZVdw",4.1220484
"FN7E2dBAQ3VQYCY4gV_PAw",3.7093115
"-vJcRW-bGqFyJWC2jMIACw",4.1220484
"BTj3-DmZGa54X_LojshswA",3.3720486
"faNcyQoySLvgKlbAZk_SIw",4
"7DRpRsyC83IBeNOwpuVSAg",4.1220484
"Cgth_igxeJZKfixr0Vb54A",4.1220484
"3tyqDASnzxDs9txTIEZfpA",4.1220484
"XF80BY-BuaDRacko2SyzrA",3.1895938
"EYm9U6E4x3XbUMwN1UIkmg",3.42
"cwgv6cxJtE91XTg9wIVP9A",3.8720486
"gMJ0o4iyh3dq5M7vHrCPjQ",3.8720486
"dFwcuOYDlHrfe6KyPLpYjw",3.3720486
"e1Eqq0mTRIHNbvN7lP9pJQ",4.3720484
"5L4AmxoVfL4m8XHn5HNDKQ",3.6022627
"NFGDnnIS5Mea11QbLlkWnw",4.18
"sxcgQ7U7ZAaypuwQJffXJQ",3.6220486
"mnf6I-lnZhpF1ui3Qp-UWA",3.6220486
"t49iOGflEOjFlyfPKq0cXw",3.9072628
"6lC59uCB-G57CaoSGWyiLQ",3.25
"1qTID4d-QM_HpZswy5ElyQ",3.6220486
"DHevnraPHtmD1SI-FlR9Og",4.5
"FvTtffi4tzqMS3t9pzdQiA",3.6220486
"ucuudg_VVuPZeKQI0t5crQ",3.3720486
"_8ukzisxVYDpxBuD-2GZew",3.6950002
"pXsGiL6rVnj_FMTMbnSxUg",3.085
"Q27W5Bqm-WqUY0lgxIQvag",3.892263
"wSjTHg2mM-mh-vj0Xa972A",4.1220484
"Y_s-RGQm562ko8IyUj1MiQ",3.6220486
"0j-eNsbP6PtvB5wJv1Ifaw",4.1220484
"osUp1ONonLdZ-x1ZB2-tYg",3.6220486
"6uS6hAFpJHk24A8wp3rQAg",3.3022628
"FccDKw3YkZj2Vc-iFe8iOw",3.5900002
"SFqAew00q49jjY4SzBrZjg",4.037263
"-Bka2YmN42wciVTJU2Mz-A",4.0150003
"cJ-l9-WDt7qZU5ikWuFNvw",3.7093115
"XWQScN84u5B6uDZypZYZnQ",3.1599998
"_F9qvMk4bhzQUhX23zvnqg",3.205
"x6Xem1zHmLNjMiLRr39EkA",4.1220484
"VEWlEK12TBr6wUwTmhOocQ",4.1220484
"q95wWGyxYJ84YA5GnX08BA",4.1220484
"PXKAbKU4Jj2ZdTeSpoh_ug",3.5
"_fcduoM8pS-VinNJWpAXqg",3.98
"8P8dngj4szAO3l-j8_Datg",3.8720486
"S5AuZ49RMVdrRa4CpPfRoA",4.1220484
"mBrC1uf1eXWsAvBr59Fraw",4.375
"Ze8E1nbrsspixjpwTfzobg",3.7093115
"UJ_Pibjfd7SN4xcjmzfKIQ",3.7093115
"dUcecWT_gGsVTrQUgcBSHQ",4.1220484
"oujkA_KwTm-LfRsJ2qxj5Q",3.8772626
"3r4YkNd56mJnmammwdHdbQ",3.705
"CStTzAoSgcQDgCldPKBg6Q",3.8720486
"HR3gvnZhz8rJDnxW10Q-2A",3.8720486
"xUIEbc-w6X5v7eSLENNzVg",4.25
"kaDOxbjjUzNWtEyUrIswlw",4.1220484
"FmZ3BA9KPdOaDrBG7xryBQ",3.662263
"SV-Ihz6f3gFNN-eie5si7A",3.7093115
"PPrFmIkssrHoYICr7fCvtw",3.7093115
"cVo7qJS-8t5evLZdhnEkHw",3.8720486
"ZZk0fpoK_SLbUMCESysllQ",4.1220484
"X_6ejYN4q3AoZEq2SMMVBg",4.1220484
"fxVWFmjQ3qLhEqpkIozxpw",3.7093115
"_vOhyMD1KwbEj7v3Jiwy5g",3.3400002
"y-XGegmsnBRiVPxgQQhu_Q",4.105
"OXZk7HlM38eBKkL6NiqDCg",3.6722627
"O9Rtgl0alw8jcaFZGSplsQ",3
"Ta-pihaLsDt8p0pSEbM5Kg",4.335
"X3lfvTI2ZPjFBBZyj2yrkQ",3.8720486
"Y6EQPY0ZrYivq3Lmq6XW7A",3.3720486
"1HshwJX7afs-CKdczFbI5g",3.6220486
"v6nei4BoKLfkFGwGggC2IA",3.325
"Zvai9AUd7suI7FaOCTSEYQ",3.5522628
"RMlS6qwS9J4ZRN2aUSMcNg",3.8720486
"rqcEG5zNPg0Y-TwZg2Ht0Q",3.7922628
"7hcUwPbSWs8juKD7S3Xe0A",3.75
"K9EYr9kgYmkVzgzrxnITRA",4.133157
"RhDtcCkLCh-vg5_Ocb8lmg",4.035
"ZxKbp6HRaQSZIPzyRwEICg",2.4
"fZDconiwA4nJP97uIjRhyA",3.9222627
"asrvF7uyXXRjJZITsgJTrQ",3.6220486
"CNzolp5pO7yyt7Lfr7BBJg",4.1220484
"iKyLUuoVdvC03VsJeVCGMA",3.7093115
"HHYGR2pUhFlN5ZiVVqNgPA",4.1196327
"M4zMcce0dL3xj2UqEUcg6Q",3.8720486
"uFXMtPMphaBG14-n-mrBDQ",3.7093115
"MByTxch8QAxeCLQGZmFplw",3.6220486
"9Hmxby4MIxfv4jVJ03Is2Q",3.8720486
"LlaJh6xbT2W40CDH4tCb_w",3.8720486
"00bjyctP3U6WcHQ98zP-tg",3.9372625
"jcWXff6Z89XSk3jv5DUwHA",4.4300003
"guULo0ypzdflW5GJ_FLACw",3.7093115
"uOH64tCydnFnXtlENZCxwg",4.335
"QGVgocqa2sEs8bkjoVjhtQ",3.7093115
"bSHPJV8pDV-qSLT0gDXg5g",3.835
"V3CUmDH9GKKdJLIhtyNNpQ",3.8720486
"VSgjmeFzgzDtlyjd67l35g",3.7093115
"6yTkY476WdXLM8qzy8nA5w",3.6100001
"wF3bN5KC2uBxYNoQHP0G2Q",3.8720486
"PJIA4va-xrFtIP5-knZnwA",4.1220484
"1W93Aunzi_cBox_RSRNlRA",3.8720486
"Jnq2xYSulOxBvqX_qvOauw",4.75
"DFsk3Zl54A7lSDy1hwoa6Q",3.8720486
"c28pJLFhlkAjk8AvtWiwiQ",3.415
"53K8qU_TReCQhSIuS7AjiA",3.7093115
"Mjfkp2_0D2XX9ocKP-kxGA",3.8720486
"pbK6Boj0v4IC255Vt8hPKg",4.3720484
"HIijFkACRuOjW5B4xBwtlQ",3.7093115
"lYjBjclXv9z74GPrmSCorA",3.682263
"P1sLjyQ5a-ZQ8k-dexSxog",3.0872626
"XTvzUGnztxV6DEEWlsIV-g",3.795
"G0fVsze2PMFjSk88gEsJQA",4.550733
"bhnd2BJ__8VzuRPGxYtHNQ",4.21
"_1JyK3Tas8764_7RndljoQ",3.5472627
"IUJSPhacbD2y2MHKZq11tg",3.6220486
"2FT8RFQV1dqt9GxZ3YBN8g",4
"jgCMcYjlyar8MXOC-nrX8w",3.8720486
"YImQmtNYb3zOHL93ojpfhg",3.7093115
"kt1BGDJCj5IgUyJAI7Ik9A",3.3720486
"R_td8Av7WUnM52Wskxoa1w",3.8720486
"hVrDuoJiIVFOT74Hf-psYQ",3.682263
"9pc2p0twxIcN9N9wODKFMg",3.7093115
"GqKx-Nyx544V3OQcUJUi0A",3.6220486
"XlRxQdWIY4Aj49Gctsn3ZA",3.7572627
"u1zxz4LDGtuQPivOBqAWvA",3.7093115
"pvAKhnf8TWm3ir6k16ZMIg",3.7093115
"H_C2h2QIFugvCXNxraaH9Q",3.7093115
"aOzwWa2U5MDzedRMD0znXQ",3.6220486
"AB3YnCZwt9brz-wya2RZ5g",3.8720486
"3Km3Ugd-s4b45vLYWbMOPQ",3.7093115
"DqXHIbcZ7MMQiPFANqubjg",3.185
"g8YbGbdhjfJdBn_Am_peOg",3.6220486
"nkffpzw9Ts5WSHZ4jqlSEw",3.19
"wjrksXiiJ52w85U97nLGrg",4.1099997
"bM7Gs_tas6xZfWxYVDl79Q",4.104048
"uKqMX_YXhmbujaWe-AaG5Q",3.7093115
"pzs8cLS2fTOwpHAAh59Ftw",3.6220486
"sVOceBmfJ1i2djVnFh3vHQ",3.6722627
"xsqZQ9hFllZC8UpEZk_ByA",4.035
"F7DU3GBrziBSQ0yMEzGo9Q",3.575
"wS_gjhJrJyiXyBOC5xyNpg",3.7093115
"qDywaPqRrPahP9TMD_7kvg",3.787263
"hcAJ3y09kr_Y9OkcBYfNWQ",3.7093115
"6mn9LPoLDsWCdqlvqqeG8Q",3.7122626
"wkG_966kFN9fv3RfKpmeQg",3.7093115
"H-HGc-ZLgGQgDLS5F-d37Q",3.7093115
"NAEaxSKixLBK64qOFPGUxQ",3.6220486
"P6EVldWhz-0dPk1gj8aJlg",3.7093115
"LSkaIy3CZvZdrbjH1zwyQQ",2.9433508
"3SCi8TO-oIpIjlbY8_dZyA",3.8720486
"knToUKmUrnMQDSaF9w311g",4.5451508
"--eCF-PFRMtXzu1526dftg",3.8720486
"Sd8ZTQnzlssgVsofcKhKiQ",4.057263
"s9PZAcSZRXHCZY1myXpGug",2.8372626
"b9o5jKYwxna4HcYvdHrKGw",3.56
"DUryL1kHtStXz-caZLXAAg",3.885
"ExHy75L9bTFxpYnJ8c57Uw",3.8720486
"0o4A2g3oalLLOwmU9Xdc0g",3.8720486
"2JdrgWGIpWkdOGANREZPOw",4.1220484
"Uyd3Fd9LVrnA6uMj3MAsSQ",4
