1585,11117,5
9382,4001,2
39620,4627,5
35349,1566,5
36183,10952,5
16577,663,3
36258,9702,1
29910,300,3
10847,4360,4
35286,2323,2
26036,6916,4
13432,2843,4
40424,6000,5
21909,1212,5
35959,10897,5
4577,416,4
6907,10496,4
1590,3441,2
34487,9144,4
19189,7830,3
7163,5886,5
17028,9534,5
34403,8502,5
21020,8801,3
39372,10115,5
8261,7715,5
3928,11468,5
33081,10767,5
10946,3674,5
23217,11375,4
33840,9094,4
41630,10777,5
3893,11256,4
20921,8,5
27914,9761,2
32578,3737,4
22621,832,3
42852,8564,3
24870,3266,5
24065,3356,3
26910,5740,5
11711,9162,4
24288,8463,5
28377,10326,4
646,5798,4
886,8542,4
12407,10155,4
42967,5499,4
31234,621,4
3952,9534,4
13895,7072,5
27881,8905,4
35810,4510,5
31691,5390,4
31795,3376,5
11674,416,2
32629,6932,4
14723,10729,3
4577,4016,5
19281,2623,5
42377,10202,5
4754,3679,3
10159,9584,4
10102,9783,5
26462,8272,5
14609,4932,5
25978,1329,3
22510,10449,5
3051,7866,3
40030,396,3
36546,4076,3
3490,10682,4
16788,11454,5
25978,1743,5
19544,11450,3
24765,9951,1
20365,4526,4
16606,3114,1
10998,5559,1
11884,6128,5
28801,1988,5
7936,8691,5
30302,7631,5
24539,9409,3
29686,2064,3
10069,6916,5
17579,3266,5
1892,4827,4
20368,1345,5
24130,2606,5
4190,6301,4
31101,10388,4
14805,2547,4
30460,11370,1
12504,2993,4
387,8233,5
32951,3845,4
4746,11375,2
29314,5191,5
1549,8944,4
35168,10567,4
28742,2176,5
26490,10479,5
15676,10507,5
38358,7281,5
25282,7329,5
16178,5499,5
26576,7075,4
3648,7282,2
8833,8521,2
23707,4858,2
29915,4419,5
9801,11366,4
37990,10567,4
38105,6958,4
11744,3341,4
19814,7870,5
14294,1816,3
41147,6924,1
23087,5762,4
43190,8665,2
28247,10412,2
9880,314,4
25224,235,4
27993,4540,4
2585,9597,4
31926,7075,5
12617,5883,5
33143,1708,2
14868,1180,4
5084,7499,3
24703,7417,3
4670,9319,2
40091,4550,3
10859,9805,1
32548,8521,1
7413,6017,5
221,11058,1
11701,9925,5
21213,1469,4
43677,5722,3
38309,11375,3
2603,4148,4
27101,3029,3
11347,7719,4
1472,9585,5
9719,2680,4
37704,160,5
30090,1955,5
2636,985,1
33694,8378,4
7664,4376,5
33350,3386,3
13410,9983,4
29543,6000,5
21860,6761,4
5948,10514,1
31933,3847,4
26846,8027,5
37306,3075,4
24222,1589,5
35495,3228,2
20265,2576,1
9662,10096,3
17733,1740,1
36295,8483,3
8051,5274,4
31206,1777,3
19465,11178,4
22529,5531,4
42087,1708,4
28761,3986,2
23719,10477,4
10177,1888,5
7176,11233,1
21337,8354,4
22397,1190,5
35658,78,3
35301,3971,2
39279,5607,2
25548,923,3
42735,4598,4
15911,3899,5
10370,5575,4
32284,2086,5
41230,5616,4
28163,2247,5
19698,6356,3
23041,2942,2
15367,6356,3
9722,7819,4
37037,6540,4
14693,7711,3
16095,2749,5
17553,2451,3
33159,4856,4
37366,10917,5
12883,8442,4
24612,6740,5
41950,5938,5
13825,9610,2
9529,4526,5
31243,7251,3
4481,6660,5
10567,2993,5
31635,1710,4
24710,6935,5
24551,1904,3
5504,10410,5
24539,8028,4
29012,1862,4
23915,6209,1
4979,8098,3
25003,7710,5
39538,8051,5
39279,4827,5
25118,832,2
16690,8466,4
26838,3962,3
22557,3795,1
33654,1972,3
7503,10616,4
8470,9302,5
15628,9534,4
3638,1126,2
38137,1787,2
11136,4304,5
3702,726,2
24276,3391,2
33688,2699,5
3915,1966,5
41913,3993,4
6868,27,2
28054,548,2
1113,1688,4
43161,2505,4
23609,8284,5
14517,2865,4
2682,749,5
29523,6038,5
19804,8618,1
8079,7533,4
42151,10374,4
8136,3116,5
18320,1449,5
43574,8628,4
22465,1266,2
25852,1126,4
25879,91,3
39316,715,5
35830,5327,4
23997,6101,1
4761,10042,5
43526,9146,4
2653,10803,5
8149,7387,2
5148,3319,5
3861,6891,5
37769,8534,3
20460,5191,5
19945,9009,4
36309,2769,5
2500,10957,2
33141,5674,4
545,4857,5
18579,5499,5
22353,6071,4
27015,9047,1
26619,120,4
32234,173,5
30026,9540,1
2819,1502,5
34465,1153,2
12671,715,4
6116,4526,5
6089,6336,4
24713,4474,5
26065,8270,1
11523,1503,4
28986,7891,3
25879,10926,5
16525,6147,5
1128,6267,4
11772,2842,4
25024,7054,5
6279,4639,2
38017,6201,5
15707,1770,4
7573,1478,2
14257,1924,4
39225,9290,1
22231,1899,4
12315,1741,5
19066,5133,4
33574,4542,5
9605,4119,4
5241,9756,4
5405,10356,4
13311,4225,4
15637,7259,5
27085,7183,4
4274,2535,4
24118,263,4
19285,9820,5
20300,10608,5
1290,2127,4
10567,10608,5
8041,9780,5
34248,8306,3
36963,4560,4
19482,3637,4
1086,8457,5
8230,8003,1
8674,10199,5
31340,4597,5
1851,2090,4
24725,10711,4
41739,715,3
35587,3119,3
2685,10567,5
40483,3333,5
35753,3310,4
16780,10530,5
24065,6471,5
9614,10677,5
2999,4061,3
3712,7068,5
6136,5499,2
626,5876,4
6704,4768,1
29281,2275,4
26507,400,4
24905,6112,4
22607,7421,3
37861,11435,2
5892,2112,4
12055,6352,4
32421,4356,3
875,3365,1
34538,5870,5
9353,9213,4
27661,8233,3
25331,5297,5
14723,2500,4
32007,6932,4
29164,7490,1
7634,7126,2
35281,2081,4
7407,8905,5
24539,2606,3
9197,2429,5
39293,6527,3
28276,7056,1
33688,1988,3
24316,3266,5
9534,108,3
21716,7430,4
726,7790,5
30363,5343,5
23022,8027,2
37889,1283,5
13374,6724,5
29171,6799,5
6041,3319,5
39464,2194,5
11864,9377,5
21213,138,3
4765,3850,5
170,392,3
2967,10230,4
7982,10176,1
32896,4017,3
6958,6999,1
22190,6761,2
40142,1527,5
20015,8768,2
38444,4711,3
32657,9287,5
32783,5601,5
42746,444,5
25776,10060,4
15149,6071,3
34138,9646,4
13148,1684,3
886,10838,5
10786,4510,5
12407,9491,2
17366,1448,3
21110,3201,3
9860,936,1
37931,5353,4
19257,9680,3
41724,9564,5
4060,14,5
18630,8460,5
37410,9915,5
17366,6538,3
18495,1684,4
26205,9380,5
1251,9233,5
5737,8795,5
6655,6022,4
40216,840,4
34607,8893,1
25891,7058,5
2202,3067,4
24185,4207,3
32574,7774,5
10608,5691,5
21116,10500,5
4754,10846,4
1893,11408,3
22189,1513,4
24904,1684,3
29957,7435,4
37827,2484,3
39554,9629,5
19265,1896,5
8407,4562,4
24658,7567,4
23611,567,3
11884,5531,4
38544,7379,5
23083,2200,4
36466,1137,3
42677,10276,2
9362,8284,5
2530,172,5
11246,4702,3
11262,2272,3
32500,9119,3
8407,813,4
26778,8909,4
39061,4693,4
14294,653,5
25986,10926,5
23974,6582,2
14534,4825,5
40954,8382,4
24696,10479,4
26667,6858,5
10510,7054,5
37108,4159,3
40244,6856,4
7749,11384,5
41863,9340,4
22231,6917,1
21715,3052,4
5259,4220,3
40767,3251,5
31570,2190,2
42314,3123,5
21438,2429,3
38444,6560,4
34001,3554,4
5755,3363,2
3551,2022,5
32141,663,5
17356,9898,3
9197,8260,4
42253,3109,5
27296,10510,4
919,7252,2
8148,1841,4
3852,3529,3
37731,5226,4
13196,138,5
34678,9054,4
30483,3834,5
38732,2378,3
1470,9341,1
40262,6318,3
19908,6052,2
6791,9032,1
25058,51,3
24492,2042,5
35719,2634,4
31654,3389,4
179,3059,5
43710,7054,3
1811,6885,4
16226,6074,4
30842,1665,2
2522,1587,4
15129,3542,4
1932,1702,1
20115,6206,4
38172,5605,4
28977,549,3
40352,5499,5
34105,2610,4
18553,7494,3
6707,792,4
21594,8382,5
20645,7252,4
5366,6527,4
37560,5030,3
35109,6710,5
15370,6993,2
18533,10230,4
38343,8427,1
10800,2936,4
33336,11394,4
712,5279,3
11512,9302,3
29905,8744,4
547,6525,3
30876,8423,2
43098,4604,4
25268,5946,5
10510,8893,4
33144,5484,5
19976,2706,1
30288,4017,3
27172,8998,4
42790,8425,2
43089,8382,4
5310,6381,5
35714,7651,5
12728,7285,3
27225,3391,4
16953,10042,4
19379,10153,5
41093,9523,5
25194,7394,4
24653,6837,5
40900,103,3
32553,605,5
8284,2303,4
24458,9443,1
8056,3438,5
35644,2360,4
42551,6302,3
14360,3453,1
11962,4438,3
11885,6987,5
940,5136,1
31247,638,4
7178,11113,5
1957,7918,4
42735,8502,4
13115,2335,5
2334,4717,5
40939,11203,4
15707,4650,2
31328,1988,5
40952,585,3
4035,6130,5
15063,8812,4
6945,8977,4
20287,10895,5
5310,3363,3
4447,7838,3
9806,5301,5
7345,6971,1
24581,4844,5
34579,2931,5
6562,10042,4
675,1827,5
35751,834,4
26192,9004,5
42936,8810,5
15804,9287,5
26717,4375,2
24835,2194,4
1811,2836,4
303,3935,3
137,5567,3
31274,3785,4
26667,3365,2
16922,7709,4
32111,7340,4
31598,2764,4
38200,8819,1
30729,9379,2
18266,4553,5
2967,1126,4
42948,2314,4
38003,492,4
9030,11225,5
34304,6916,4
26247,4204,1
23569,7891,3
14973,9680,4
21139,10165,5
42660,9452,1
6279,9634,4
17043,5555,5
16690,3526,5
33840,7147,4
11962,1452,2
24520,5899,5
23106,8553,4
32983,6114,5
31411,1105,5
13449,5676,2
13539,10923,2
16487,5740,3
1346,691,5
4478,5394,3
34182,6956,3
18467,2769,5
5241,5792,4
40070,11243,2
21352,9534,3
16460,3363,3
38865,7464,4
37813,8744,4
43862,2003,5
31613,4854,4
20850,1187,3
36145,10977,5
36131,2690,2
16981,9541,1
21981,1853,4
10203,4907,5
13199,7341,5
5605,5059,2
26576,6378,4
1021,583,4
21683,8354,4
23381,10449,2
19960,3923,2
7402,840,5
35703,3200,1
27246,11222,2
18711,4650,3
2081,4891,4
769,3814,5
22490,567,4
3954,7971,4
22154,8744,3
25503,6294,3
4444,3862,2
16346,11167,4
35341,7673,4
12662,10420,2
3141,1494,3
7115,8091,4
4800,7394,3
17585,2634,4
32944,8899,3
16620,6365,4
24142,3052,4
16822,7681,5
2133,4891,2
32189,5051,5
9368,2794,2
34034,2120,4
641,2030,4
37309,3778,5
31247,6023,4
10515,7362,2
587,6048,5
36227,8104,5
24605,7739,5
37217,8045,1
662,1994,4
14955,2200,4
27374,97,5
4298,10237,5
24072,4993,1
22878,5511,4
11076,7054,4
28205,1935,5
31247,5946,5
8240,8608,4
39755,9502,5
28701,6836,2
12504,6071,4
13927,2040,1
14570,5163,5
14353,9922,4
42373,10673,1
41574,8382,1
41212,5037,4
30409,9600,4
40648,9192,4
21030,7808,2
6868,10199,5
19723,715,1
15364,10260,1
30422,1988,4
17127,5953,4
2069,1535,3
34199,4647,1
33261,1787,5
21671,10096,3
29923,4294,5
28402,11182,4
36347,8671,3
27945,8027,5
3310,5801,4
33075,792,1
11884,10854,3
39202,7687,2
5220,10616,4
16799,6527,5
34787,7002,3
31808,2580,5
15848,293,2
36298,5575,5
38039,7934,4
26576,11182,2
41615,7104,5
33840,5932,5
16804,1596,4
19066,3221,4
11325,11429,3
28938,3403,2
12504,11259,3
34969,438,1
37317,10374,5
16096,3387,4
36227,9584,4
41933,6728,4
6641,11313,4
40184,1442,3
38656,1884,1
303,1838,4
1637,6707,5
12662,26,5
37257,7339,4
28224,1862,2
37612,2547,5
5339,5939,4
16020,5531,4
23223,5048,5
27835,3938,1
17004,6933,3
18019,4391,3
2500,567,2
33095,3112,4
10242,3299,3
39290,2999,2
875,9963,3
17034,5606,5
40194,11455,5
9157,1126,4
39992,3806,4
17055,1758,4
19505,4709,1
29629,7295,3
28074,10327,4
3915,11505,4
16618,8587,5
16177,4532,5
22539,5037,5
22353,2510,3
23495,2580,2
28233,1657,4
3971,10500,3
11838,7785,5
43809,1882,4
35315,4647,1
31243,7230,4
37035,2396,5
19661,8525,3
17373,3031,5
27693,687,5
23870,7569,5
16487,2634,4
9134,3075,1
40774,5763,5
27452,9564,4
17778,5314,5
1840,9844,2
40488,4017,4
3989,3923,2
23178,7596,2
26245,10205,5
41161,6415,2
38713,2336,3
4363,573,1
10203,3910,3
39810,5722,3
4754,10386,3
24737,7624,4
38403,9208,4
40939,8543,4
28166,7355,5
42271,2197,2
635,9416,5
9137,551,4
29988,2024,5
27552,6521,4
41083,10509,4
35018,6489,2
17988,4729,3
10424,3224,5
11631,1246,4
26684,7118,4
25233,7548,1
25648,5737,5
36872,7400,5
20393,4652,4
29464,2735,5
26778,4105,3
5309,261,2
42936,4059,4
17757,10570,4
10647,4136,4
12449,2280,3
34501,8622,4
25978,282,5
9722,3440,3
19758,4480,5
36712,3398,4
42790,933,4
31849,3659,3
7788,3515,5
2804,11292,5
20446,8939,5
27358,6361,3
40952,4412,1
23852,478,1
12173,10501,5
16596,7183,4
3996,10895,4
31228,2535,2
7634,6728,4
792,7574,4
646,8657,1
41624,1900,3
5310,875,4
1021,9770,3
41933,9534,4
26490,138,4
35667,3906,5
1363,374,5
3583,4907,5
28069,7465,5
3895,2080,5
34298,4604,4
6089,9277,2
19399,10070,4
13832,7139,4
16726,653,4
15773,8382,2
19251,10199,5
25812,9534,4
12953,1684,4
17718,5461,4
40347,2732,5
1868,3341,5
39314,3850,4
6244,9296,4
40163,11198,5
43242,8576,5
11523,4289,4
38654,8236,2
23911,6823,5
11968,4120,4
40476,9205,5
33630,7617,5
17927,9152,4
23267,9780,4
42413,1180,5
19459,1964,5
27062,7651,3
36988,5531,5
40002,2981,2
42229,3533,4
28823,7572,5
31888,5037,4
21478,4095,1
33505,9597,5
11025,3256,4
31851,10198,5
38166,8583,4
17064,840,5
25015,10128,5
23271,4856,1
8425,964,4
5449,6142,5
27019,2547,5
33775,9552,2
13595,7639,1
7206,10608,4
37062,5780,4
34369,1827,4
17079,3447,5
33985,955,5
7192,10471,3
6948,2355,4
11879,682,1
43169,1468,4
35830,162,5
6707,2948,5
1873,9631,2
20215,11375,2
41537,3683,5
24449,5375,1
34207,138,3
15237,5763,5
30898,6821,4
28612,11413,5
40952,933,5
22790,10711,5
32026,9555,4
6197,9564,5
305,511,5
17294,526,2
36370,3134,3
36395,10358,3
23459,108,5
32077,6331,3
26065,10141,3
11273,6740,1
35518,3922,3
29985,5279,4
10844,3631,5
37733,6318,4
18085,621,5
19114,11525,5
22567,5519,3
18711,9112,3
316,2667,4
17301,10473,4
28019,10823,5
24713,697,4
10430,7421,4
27894,4540,4
33909,2913,4
31896,7379,3
9801,6399,5
17557,8485,4
12407,1816,4
38631,10202,5
29276,2580,5
16288,9549,2
17935,5822,4
23123,10572,4
19752,2296,1
8890,1495,4
27749,11236,5
34054,6222,4
21225,4996,4
3996,3987,4
20001,6206,5
13802,10781,5
2197,5878,5
503,1654,5
34914,1260,1
40941,5722,4
41387,8752,2
3534,11074,5
27532,361,5
6474,6903,4
10261,6294,4
39041,2580,4
12927,7409,5
11884,9100,4
18120,2199,5
32082,1621,1
3648,10777,5
9234,11083,5
4954,50,5
6279,1289,3
32868,2336,5
29899,6728,5
17392,10326,4
13758,832,1
32697,791,4
350,7310,1
40429,2541,4
18543,4451,5
39366,721,5
19130,9299,4
16768,209,1
36569,6546,5
9006,7450,3
38324,699,4
3096,657,2
36370,653,3
41113,5616,5
29967,5334,5
3996,6931,5
8404,5614,5
24304,1126,1
10917,5048,1
36227,4074,5
39526,9857,1
8626,6370,5
12475,11047,1
13281,2547,3
5906,7062,4
40488,6423,5
37829,3432,4
14664,6295,1
11810,5601,4
12722,6918,4
29807,4718,4
32435,6196,4
303,43,3
38679,840,1
5274,11228,3
26490,2769,5
10311,10295,5
15410,6244,5
8051,9034,3
1265,11455,5
34972,3524,3
5074,5645,4
38044,6781,1
2613,6903,4
8289,7588,2
23774,9661,2
10281,4809,5
27241,4059,4
43057,4643,2
41724,4631,1
35182,2429,5
14607,10777,5
10276,3614,4
7115,11384,3
29009,6423,5
5526,1061,3
37705,697,4
1954,5510,4
38653,8194,4
30289,10762,4
1586,8100,2
41956,11228,5
22049,1746,4
13539,10892,3
18087,4393,5
11458,6892,5
6336,6292,5
42683,4479,5
16144,11468,4
22836,3297,5
922,6364,2
2728,7182,4
24065,8846,3
18230,9013,3
3294,653,5
2551,5610,4
18065,7653,5
7965,4843,1
8407,7428,4
32051,447,3
34326,808,3
30799,2367,5
14341,4655,4
23077,1289,4
29195,1965,4
22113,108,4
40561,5229,5
33717,10042,5
13589,2004,4
5405,1017,1
19960,4214,2
5310,6352,4
21738,1927,4
41161,3189,1
32753,4069,5
32859,6642,4
6008,8658,4
18181,1513,5
2435,5499,4
17204,6858,4
964,10176,4
30304,9440,1
22324,9803,5
35083,9830,5
21463,11228,5
25412,1743,2
23180,5740,4
23499,9473,3
40952,7662,4
37845,2136,1
29711,3261,4
43499,6964,4
17789,5763,4
12532,3228,4
33438,4704,4
8956,7715,4
28367,4225,5
38958,9365,3
15406,2505,5
1256,1074,5
27217,10897,3
7281,11073,3
9163,2080,3
30199,3386,5
10124,8455,1
27661,7988,5
1893,8213,1
15367,8599,3
30548,6992,1
6702,492,5
36227,5144,5
11388,8812,5
22280,6837,5
16567,5674,1
43482,7281,5
35109,9463,5
180,6102,5
29999,6527,5
5947,6352,4
35647,4574,4
20875,2429,4
11892,4550,4
10923,10327,5
40469,10420,5
3783,4204,3
38327,134,4
32721,9753,5
26717,4196,4
2058,9859,4
19597,9707,2
13610,1393,5
11213,2164,4
26036,2368,4
29900,6423,5
7575,9534,4
40939,1982,3
38318,9859,5
14572,6981,3
35912,1239,4
27601,4251,5
17642,3444,4
15632,653,5
26711,1449,5
3714,5515,5
35220,6206,4
15918,6527,5
1263,4748,4
25412,263,1
35495,647,5
25700,4781,5
27335,10535,2
11768,3408,5
32231,4119,4
25553,9459,3
8806,11478,5
11884,9585,4
6249,9459,4
1938,1078,1
27281,9550,4
38107,10957,2
7412,7879,5
26095,3429,5
16512,5447,2
36998,362,4
9857,9534,5
41315,5721,5
6279,5327,5
4159,9095,4
3087,9645,4
14225,8284,5
22996,9152,1
30113,2993,5
21429,105,4
15603,2993,4
39366,7081,1
27902,6992,3
1666,918,4
32808,7216,5
20362,8353,4
19886,7072,5
9756,5294,2
19247,1845,4
12074,3998,4
11711,4073,5
38107,1159,2
11884,9570,3
14075,5344,5
18118,5279,4
2767,3669,5
34779,1153,4
1897,4693,5
33053,8104,5
3136,138,4
33840,697,5
28293,2451,4
1256,8534,4
303,1720,4
43122,3423,4
28429,800,2
40070,1033,4
22491,11168,4
10762,9291,1
21430,9361,5
10409,9564,4
27941,1029,4
22353,837,5
23984,9840,5
22660,7306,4
10899,4825,5
41106,11050,5
29345,3971,5
17873,5048,4
22073,1489,3
10567,5892,3
36227,9186,3
27272,5419,5
33497,356,4
26193,2993,5
2515,1660,4
41172,9624,5
35468,1010,2
18814,11228,4
268,8669,3
14548,5390,2
17437,8466,4
6279,7628,5
36356,9983,1
7005,9459,5
18623,11488,4
42430,9701,5
11464,9859,4
20879,603,4
11057,2260,4
15575,520,4
4611,8761,3
40808,10237,5
38460,7435,4
37474,606,5
7176,7495,2
24733,5887,3
22298,6434,5
38137,10516,2
35199,6005,5
1188,7054,4
41295,6095,1
23523,711,2
33683,3810,5
21465,553,5
19119,4017,3
38174,825,3
25071,2513,2
27064,3747,4
22465,9534,5
4611,185,3
5225,7631,5
33680,5281,1
25991,5927,5
38137,120,4
24069,2910,5
12153,6613,4
26938,3371,2
12303,4636,5
15808,6973,2
13766,689,5
41820,447,5
6337,9534,5
2969,7570,5
43365,10110,4
37518,7719,2
37209,1899,5
25784,9299,5
34283,5282,4
24922,3621,5
32338,308,4
40816,5328,4
35168,4337,5
21210,1212,3
13840,9289,2
8407,9474,3
28388,491,3
815,6903,3
21242,2164,4
38106,2099,3
16545,8744,4
15096,3865,5
25569,5865,3
40808,1651,1
6233,10047,2
32697,2465,4
26143,4990,3
7715,2419,4
18882,3621,4
29378,2383,5
4060,5728,3
35672,1135,4
15364,7889,3
33318,603,1
38950,647,4
36137,158,4
27181,3266,4
35889,10438,5
40091,1232,5
33836,5314,3
16487,108,3
23651,1448,1
16004,5499,4
19941,10579,5
6238,1513,2
10630,5740,3
25778,4227,3
36876,11303,5
4591,3962,4
13859,2589,3
42973,4844,4
34298,11364,4
4163,5531,4
27693,10042,3
21513,8281,5
30693,5360,4
12763,2702,5
10991,7054,4
29195,2959,5
14989,9565,5
25880,7676,3
7788,6080,5
24904,5062,2
14356,6095,3
19990,7631,5
15072,4425,5
13762,10896,4
26365,6974,5
7361,7394,3
22482,463,2
43444,2173,3
30047,4878,5
6907,8569,5
35369,2071,5
9951,1955,1
19123,2492,4
12827,7054,5
41123,8764,4
31926,4151,4
7014,2113,5
32697,3131,3
2524,8854,5
41583,10508,2
32126,4907,5
40939,10665,3
886,3622,5
38712,2492,4
35723,5392,5
22962,936,1
35889,9393,5
40952,1477,3
6985,3429,5
1163,533,1
30690,2103,5
22272,2419,5
30739,5422,1
1606,926,5
42919,1455,1
29478,6532,5
12662,3643,5
36684,7653,4
10261,807,5
19420,4825,3
21893,7427,5
28434,9874,4
22595,7251,4
9552,5570,4
18916,2492,2
32753,5525,4
24768,8899,3
13118,9471,4
23108,2378,3
2999,11313,2
42122,3273,2
23121,9564,1
14917,6933,3
25548,5973,5
20708,11167,5
42940,10602,5
32466,4116,5
18533,7145,3
2076,10436,4
42831,412,2
8988,5819,1
36535,7075,4
10910,7049,5
38327,1448,4
43209,11468,4
7115,356,5
26833,6024,5
41248,5839,4
43262,10374,4
4754,4929,3
31061,7952,1
5101,6813,5
26317,10683,1
31665,10763,4
13674,10608,4
32948,6206,5
34101,3814,4
3066,1888,4
38963,471,4
24065,11496,4
40138,9584,5
43182,6842,4
16690,7875,3
1251,726,3
3907,3043,3
12324,2905,3
26576,5109,5
23056,6918,5
9534,10898,4
41280,3123,4
30739,621,5
6774,5013,4
13935,3525,5
42525,5760,4
33439,9286,4
40774,9858,3
10419,7182,5
18985,10764,5
2287,4781,1
30610,2260,4
6399,4802,4
40808,7728,4
39017,2147,5
26837,2220,5
2423,7703,5
26143,1988,5
40952,6024,2
15129,9713,5
13024,8003,2
1027,5792,3
22429,9327,5
17794,2606,5
21256,2724,5
20548,7427,5
31200,5876,5
41684,6636,2
15455,888,5
19928,3210,5
17889,263,5
7637,2849,4
11707,4604,1
27420,11220,4
22476,2948,5
14149,3180,3
27475,8574,5
29188,1841,5
11320,8423,4
1128,8355,4
33840,10230,4
33932,420,5
16460,3554,3
21189,8989,2
19759,6908,4
33719,5665,5
1313,2628,2
22632,6613,4
6371,9178,4
42648,3271,5
27021,3849,4
34670,883,4
42751,6956,3
15941,10777,4
21258,9925,5
8261,1777,5
36227,11487,4
27281,3571,4
2476,7620,4
35495,5896,1
18277,8129,5
23278,8578,4
23332,8484,5
6280,10111,4
39221,3756,4
43182,2710,4
13378,928,5
11519,8290,1
33095,5397,4
9123,3901,4
14258,9969,5
41459,9334,1
29540,3111,4
10773,4760,4
29188,7252,5
36891,3810,4
40318,2610,3
15359,1799,5
30679,2634,5
37699,4621,4
5715,7794,5
8407,8413,3
33033,11375,5
6576,3261,4
42987,6687,5
10276,8530,4
2458,10632,4
23442,4137,1
3271,1169,4
3776,263,5
2999,6531,3
28370,3529,5
1113,3654,4
36991,8284,4
32381,9962,4
10854,3266,4
21789,10682,1
17733,10307,1
15272,7715,5
14170,4301,5
29367,121,1
246,5058,5
15917,799,5
35202,3597,4
36417,2127,4
22543,3990,4
1012,949,4
32381,10070,4
33438,8284,4
32421,447,3
41478,370,5
24870,6860,5
15595,4967,5
28610,447,5
3144,6527,4
32482,8149,3
29711,6423,4
21456,3867,4
28459,4137,4
1179,5499,5
35193,5855,2
268,10100,4
36309,5923,4
27738,1841,4
23116,419,5
20819,7925,5
40356,11289,1
40342,6510,5
12665,9549,5
19723,10060,3
43126,3044,5
37332,447,3
36074,6869,5
43073,8540,3
14743,6897,2
33396,6348,5
40619,4098,4
26791,1029,5
6907,11377,5
8407,4426,4
15778,8997,2
36831,7021,1
43182,181,3
43218,10224,4
5309,9643,2
9006,1781,2
30459,6559,5
8074,6954,5
26777,9198,3
11399,3923,4
28307,9992,5
10285,1239,3
21960,6352,4
41630,7490,2
32090,5369,2
20119,191,4
24756,3497,5
41246,4355,4
22897,11135,3
16408,5316,1
11320,3386,5
12842,4900,5
23784,1359,4
12033,4528,5
1448,10040,4
8576,6181,3
16690,5377,4
2795,5740,4
21184,4016,4
3105,10502,4
16872,6824,5
14940,9419,4
28402,3641,4
13460,10866,4
25978,9377,4
21242,10205,3
25058,1621,4
2999,3123,4
11457,10926,3
253,3787,2
40532,5403,1
11798,9782,1
25432,6423,2
22264,8899,3
29871,3843,4
12703,4369,3
2362,5927,5
18614,10923,3
43609,6918,5
24043,6162,5
34218,5601,4
35083,63,4
42751,4718,5
11879,11476,5
1243,1587,4
12819,8457,3
2645,2656,3
22416,5351,4
15364,6729,1
2257,3562,5
37410,8427,4
21525,8903,3
40472,63,5
24859,1346,4
27513,6558,3
41529,961,4
21060,10324,5
16596,4084,4
33179,6084,4
39307,818,5
11619,7282,4
12763,6942,5
30543,3340,3
35539,2350,2
16043,10724,5
4754,10917,3
9183,3533,4
28639,9198,4
33881,10096,4
41246,1528,4
38634,3179,4
38424,5354,3
13508,300,3
8699,8897,5
6575,1513,3
17952,7870,4
22878,8237,2
24301,1075,4
24228,5279,4
7937,8744,4
19189,4760,3
6374,11182,5
42426,2484,2
29148,1899,2
40347,5454,5
34441,1799,4
43809,3995,4
19790,2910,3
42685,4309,4
15266,347,1
6816,10414,2
28205,2627,1
43417,1816,5
307,6822,2
16690,9624,5
40215,6989,3
13064,6381,4
11447,2614,3
35123,9925,2
14782,7087,4
34409,10438,4
22448,4367,5
25232,199,5
3532,8530,4
26667,5018,4
7742,7753,4
18418,11156,2
36044,10557,5
25531,5247,5
28205,3554,4
36136,434,3
4367,10570,4
2377,5265,4
25220,8512,5
18779,5327,2
38963,8952,5
37873,155,4
3077,2019,2
40269,933,5
10758,1323,4
23060,3554,5
23419,5760,5
35212,3961,4
20384,11487,4
337,2808,3
42845,943,4
36260,1178,4
2460,4425,4
34567,7994,2
29148,5377,4
21341,2200,4
34371,2663,4
36227,7821,3
36711,10724,1
14081,2470,4
15312,6025,2
32381,263,5
42758,5887,5
21431,10510,4
2645,7988,5
7413,10800,2
37986,11101,5
1028,3195,5
26660,4860,1
5339,6688,4
32303,4008,3
22231,63,5
41387,8905,5
6326,8575,1
2325,3814,5
9010,6414,4
12037,7281,3
31789,7054,5
39765,10933,5
10510,8744,4
21886,10724,4
8988,3376,4
17290,2993,5
12842,2496,3
25122,1393,5
6782,6602,5
22067,5048,3
39815,8104,5
43506,9673,3
41629,9501,5
39279,6199,4
41096,10324,5
1811,7206,3
6933,6703,5
34878,1175,4
26317,5678,5
23079,1811,4
12227,6096,5
33574,3800,4
37731,9607,4
26171,7754,5
35474,415,4
41060,3848,2
29711,5597,4
40820,6856,5
12644,2336,4
36655,3360,4
34769,1787,5
30805,2965,3
42790,10519,4
37021,1126,3
20074,1896,4
14480,5039,5
12421,400,5
19518,7762,5
35994,2420,5
32642,5674,5
16690,6365,4
40041,7355,5
34767,10693,2
21843,7261,3
19265,7572,5
6363,1410,4
5605,10996,4
26036,5816,1
42657,7089,3
21877,7701,4
19708,4723,3
38958,1341,3
23149,7251,2
32928,3850,4
39091,949,4
25561,11500,5
635,5736,1
28885,837,2
34215,3266,5
39221,5674,3
10263,1634,1
37134,11501,5
4625,120,4
10344,7531,5
37245,9922,5
43480,2432,4
12163,3052,5
10567,3990,4
12652,10926,4
27995,6023,4
9696,9995,5
13144,10957,5
30317,7920,3
40655,595,4
32766,1723,5
28596,5792,1
43006,1971,4
2999,7064,4
34592,7704,2
