"userId","businessId","reviewId"
9891,1214,"Jpq7kbhDlRlcQ_d8BaI_sQ"
17895,12027,"DfJoTEDHRONsszEhcJOSbQ"
21256,5729,"6hTJgAIkxcueXSnY2LvVOw"
24612,11484,"vH9lfgJKC1X7mhKPG19mKg"
33114,2908,"eDTETYSMIJXzBSUXfcdkAg"
7413,4196,"ribqrC7azti5YYxFtshuQA"
44000,3782,"6uPJM-IHQEDptpc10QuNrQ"
26181,11753,"bthmhmLoyKBh1jmOJOoWzA"
45770,331,"3QF-57cx4uK18EGS36Kizg"
20695,12174,"9iB324lgUXgaLkq3ZSMgYA"
45771,2720,"7xfqhekPOOaX9K1qaPg3VA"
13055,12252,"QZOL26bet4MLZztfDSetyw"
10973,12253,"e0XqqidKf4XmoftOoJW5Dw"
45772,11596,"Z_L7TvFVypuDrgXZXo-Lxg"
43971,8905,"KExVZq34lmH5CNLcjsCYGg"
43876,9571,"7wEj6AZUQ_CRkye4BzcPFQ"
45773,10704,"CrH-3HP-zAyjeG8tFeTODA"
45774,2910,"BEeoOKIKjpuXH9DyH6H4LA"
45775,12254,"FWWp1jm7sV4pAa3GRx1KMQ"
45776,3895,"C5KpP0FnacnV8xNeISxKVQ"
2448,11733,"GdA67nYpNLxnFs6uswm5lg"
20728,1177,"bWxjo1_uqjWTw3m9L3sOBw"
33906,11792,"1OHyHh7ASUNUl13d-3kwGw"
34850,8382,"MHYc7Ki_0PSu4SPKVzgZHw"
45777,11923,"SXNdUxC_Vrd18SLoZnNLRA"
14317,3443,"m3OHagGhUyf619PkOT8C3w"
45778,12255,"bVHZvbDFTk6K9kb7hBrsGQ"
45342,5499,"lXcfD55L8yG8xjCN_VduTA"
29101,2312,"1IXR09yDmspoEWpey04fCQ"
45779,10108,"78gxM2vNuatFnEQBhGL51g"
45780,12256,"sS19quxjFmva8EPnJOpKUw"
45781,11557,"7fRUnj0mOIIRJubSnHqPtw"
44055,7651,"-n_wLH3jPofoUb9UGPua_w"
45782,3223,"OmwcPwU7_s5MQz969FqE1w"
15531,4196,"BbXUL9LiXH4NxciJRjf9Xg"
35026,9398,"ydcVyzjfGgKVloK3po0-Xg"
44532,12257,"4Aw3Mco6q7m378AHMxECRA"
45783,11755,"r11fstFpV9KkUB_K8k9eiQ"
45784,7030,"lNEBYPrEm-QaPiVzkG3ZrQ"
24753,12258,"uJ3UJCiRmVN31LKFpXUX1Q"
1513,10128,"7jrCiuUlTUaEPobx0tMEZQ"
17549,12259,"IW0B76tmUTfJRJISakQ81A"
45785,12260,"e0rj_BMB-Hllskrkl5qh3A"
45786,12261,"EwmFBgTUIQrucpzYPYFo8A"
44550,12262,"_1wZZeMvgZnZRkQesw0A_Q"
13900,663,"k1Y9rd2LDN85uwx3y9kIrQ"
45787,261,"a4AeKybB2Gjsh_s6o8zovA"
7791,663,"8RrpS778NbfBPnIq3Q_epg"
45788,12263,"EMelaVYBguv81igPY9whng"
32704,6606,"sBPWns6aCwjcbVxzBadt1w"
6881,6098,"k2OeKUXIrXA6GlkIp39gVw"
35401,7310,"xZglU7Z_QOKfVQ54YlvlOw"
32437,2948,"dfyw5FhEVmgyA-ysODQoJA"
45789,5694,"ZtzqeLv4e3ry3fdrhls62Q"
41076,12264,"el8Z9RhUe-f4eFzR58LMvw"
14723,697,"G_jbo3gM_AaAPOy8m2KQ6w"
44694,12265,"Vav9VLHLv09dWaPOOOJtag"
45790,11873,"-a2wugJd3Axokz2xMkrkXQ"
13829,1634,"USJqkHs6XlYqt5UYMfhFmg"
25548,4786,"FkKM52lbgupA671W7E-9Rw"
12037,7607,"JxdDR46ytwcJNzIsZtu8vA"
43991,8460,"GzDlOgfRVnYjyV-Q415auw"
45791,7369,"gV5UyjY3pN_npB8uBb4olA"
45792,11484,"SdqMWupMipnhHScb7jMrIQ"
45793,663,"wH0UwX9L7U2g0KnvhQRecQ"
44526,7091,"q1fLY7TXL-qevPN0eqBqGw"
45794,3576,"LG3z-ZN-tzAZ8F-D_RqDFA"
45795,12266,"JHnmAOYAmiMZ89U9O5FU0w"
45796,2899,"6CfvTG8qhAlOTKNtr_ZA3Q"
19527,12035,"4AWEqUOXBSQLbwzxOAvPPg"
45797,7891,"8LiNyGX0LuUOKQFqCgzjIQ"
25974,1243,"Z6eN09vdxWdvT7j4fAZf_g"
45798,12267,"Nv8LyKg7eJ26tuHz4RtaIA"
45799,12268,"DoCRiFpU-c37uf7ZDI9N7w"
30498,11977,"AyTBcAKhb_i6MVxv72a-ng"
7136,1635,"N1FCLKsbUnQmwFhfnXLB_Q"
45800,478,"xN9SM_IfzYnL67NbtQ21jw"
45801,108,"X1p1A8NwE_Zcym0IH20CuA"
8289,12269,"gOTE0hKq4mPrcy8QzmB16Q"
45802,12270,"agMX21V5mnw66kb74qcEzQ"
45803,949,"dKeL-D0flqLwf-muHLMqKg"
12537,8566,"fw5aIxo27eecM1-Td-ljMw"
34072,12271,"2XYDO4LnvEdTMVcIOhC5gQ"
43952,1088,"cb6a1JhtJBniRvy68A3XrA"
45804,3075,"V0zV08IxcOiRtdXu75w1lg"
40454,11156,"fhFqReZPbBmhMtawm6GRtA"
45805,3552,"uY4kWY6iVJRB05ml28Mozg"
45806,11459,"IYvr0uheFdzDY1BhKwy48A"
31349,108,"qN9oN_cuWge10Yh4V0cdTw"
44442,1724,"AC0r-q2zn0SiwGDh1ypNvw"
44436,11619,"F5OgBa5bAsSVbYLVX5Urag"
45807,12258,"CGPkQ6w3pgdaEtWk9rDQ5A"
45808,4865,"ZdfiKAy2Jfdm4esXZQW8-Q"
45809,5226,"zTtjhYbWFiQdQ-fTW9wZVw"
6707,11719,"p1ELPaHklialARv_z83olw"
45101,4356,"E4iqfYH6I7IHyL9R5Mpb1A"
45810,12066,"phPSpj122kry3Dlor5Ixow"
45811,12016,"gpyT6gQlGN1RAuABbP5__w"
45812,12272,"4IPUAJb7VrdIoVmjp8lqFw"
44960,3677,"OQbO9G3yihLTG-wt-vw4UQ"
45215,6095,"ctdtgBYg_XT7UiKSP_Lifw"
45813,12273,"yTqPSkgqBzf_ee6-ki9MzA"
10973,9284,"upuwcQ1qYDBx2j5dVsb8pQ"
28701,12274,"N8W16fZV__4MDqUAfgiyaA"
44577,9075,"y4eFNLW8s7X4o9ROt5rSIg"
45814,4374,"A2VPF_a1P3WKwKLxakUWYw"
45815,12275,"uMuFbq4IoIc1VV8cQuHBQA"
43957,6327,"TSwEuFrwsF0XlB_MbIJNrw"
13520,11849,"71uNwUY3yalgyTb_0Bkysg"
45816,8071,"heZya7ZnQxksfhgBfmSfpA"
41349,2399,"KovOefzkVtXtwPtdDRzO4Q"
2653,12082,"WNO9FqhGsRaAvk2nNem3lg"
31206,12047,"bedZXsDUHxWLxnX8Id8I-Q"
25503,11394,"MA_JWR-hSvSNd9KonDc_eQ"
45206,7091,"WahL996GpA6nziTNAGzoLQ"
45817,8044,"QCE984PrlWWmp0sJSe9Zbg"
6568,12276,"haH7k5yWfpvn5xPX-YmIVw"
45818,1309,"zAbuigwsWnbnpQvUrlP0sA"
18161,11733,"PU12nq8U0W1e0yz4IwyqfA"
45819,3443,"vvyfei7beHaZq36PtdxhDg"
45820,1899,"fcf67Q8F_f6bcKUss0EHFg"
45821,4946,"GjdzF2h0oN7wcMGeDmrwNA"
29207,4804,"Ic511ae2oP2yIRtaD1Szwg"
45822,3462,"XVCmmZIpXUXRiNNGglhYHA"
45823,8750,"aO-aWQxHaJXyXLc9ennKWg"
33750,3552,"tfn5w2_idc87gXSiP1dffg"
45824,9713,"wnwyXzlGbfrQ_tK88swLaw"
29805,2076,"zVKNEdsguZ0CDY-NNijrvA"
22252,108,"kzSFo1bSCDxJXVGQydvMMA"
45825,1738,"wal9Ar0Z40S3E4OIytPuFg"
45826,4677,"U51K_g1d6zgoK7tSMNzatA"
45619,11372,"O-_0Go1yuBDOOfclcQJ8Sg"
45431,10159,"VFu4GLRANdJASPMJKKGw8Q"
45827,2993,"mcpbc-CWxyWKX9-6M8ri2g"
14572,4526,"4gDy5A238V51dRRFQSN9fA"
45828,4747,"LQCZhS37DQSDpfz_bToR-g"
22696,11570,"DGtUR-D46WWUQSH-a_X6uw"
35155,10516,"RPzVp1aRcUnjaGEsq4hbNg"
45829,9465,"p2jvpzdqzgA2nn4T-xX_dA"
45830,12277,"1_rpKOhy0eXKiik4286TkA"
13911,8284,"Fk9Frw5kzRLnpF_LDiH0Ew"
45831,5740,"rK__mptobHzW4IJD__jNYQ"
4363,1866,"S0j3Da1-MUQXSPK87pBHvQ"
45832,1724,"9fLOhAxmNbfrO3EC2hsrCw"
24166,431,"3_yHvbyf1xoU4D-LAHiUzQ"
45833,6860,"bABz_Cs6ho8iEhsRns30dA"
45834,2118,"eE4Ma4uoRyLTHk7S6PIlvA"
45835,12278,"xxaOIhYacC-BLL155wWkDA"
30171,6285,"MbjSUbeWu19dcE-FzbVP_Q"
5281,12279,"TJOYTSu5znxSGWUWy0zzEw"
44761,7054,"q739LmECeSXvmvrUd8Zqlg"
5933,10283,"GVBwumm_KGCmv5TBmTEANg"
41318,2634,"1jAXTfkevW-IP4LFG6we4g"
14509,2783,"87qRG1H769WHLTMk7GQsqw"
41295,9146,"OJnaQoxzo3FHjcOnJCxSMQ"
45836,12280,"v1claSBT68zGGPQy3f1aEA"
45837,3386,"i3lGRrUjRqIZM0WJ6NYhHw"
43952,8284,"OLNYyGSUkx_XlcUlyWokHw"
44012,5406,"34XoRAA9OqoMMCQ0a43ycA"
45838,2606,"LobEunXjGsOylrp9HacStQ"
14003,9233,"trrqmwF7eAK7loAgbdAKoQ"
28695,6101,"KBsp6ooaXHdQ2tSoN6ybOw"
45839,5467,"GhguIbUxWPJ0nOfNmNtBtA"
45840,12281,"wh9_kgrF2G2byvSkA0O2bA"
35155,975,"E0NVquKmusr9HSoIyjzrRQ"
40007,1126,"ovSLCl9m6TRr58TPECHoJA"
30317,2505,"IN_5KcL7F1tJPnnkt7XRzA"
45841,11597,"Sgt8MWN4zavS_R-aeqKUxg"
2936,6352,"iiMDBTG5wkDuTu54_xQh_A"
39061,11615,"5AV6uv32Xt99PXKQJYpWqg"
45350,6532,"XVQlwrEso2MBynmKe70O4w"
44407,9123,"-TUo-aj4kODkCpBz2hkrxA"
11335,11073,"xL8SATigOnF4Zwe-oiDP_A"
45842,6234,"ap25HUU6g2EjoEusosWlGg"
44613,11028,"HDgIaSusnr2itHtx3UYl8A"
44232,584,"A6jEDhf-uZuL5PUSpExqPQ"
44364,10616,"UgMFNtF8KksIWkcT0rZ45Q"
16162,1708,"yjbg4Z_ItqTiDxvtKD9Z2Q"
13624,8284,"lXnfFj9mGsnMiH7fIfe2ZA"
10261,4748,"FtfLu7w31Z3OgB125KO_jw"
44047,12282,"8tXubB4JuVLIVDDOp6CZUQ"
45843,6535,"S7IutuXLLqrZC-qDMpAVTQ"
45844,1598,"kRrPBckaIm94oMhco04a8Q"
22067,12088,"ITsBAinwovy3epGyXuDn1Q"
14260,96,"57FRFTb6cZ5nRrXy9KdpXQ"
45845,4579,"AS583iRkelrdk_nCgGT9PQ"
39372,5499,"TKpeK7An2Dg3ksCRlPaRJw"
45846,10486,"nw-yByIWz_G4lEuXPdnx3A"
44786,1580,"n7JRvz6J9VDhnmpvS0ltqg"
45847,9848,"QidNr4KE83G_AdYu6NZ_Xw"
23766,12283,"Stt5Kgqyxy_r7J_mqUXhRw"
22611,4709,"XqJ4sFnBlYhyJ4y8rTapgg"
45848,549,"R3IA4bELSXFiyrJTGYunZQ"
3505,7276,"2kgcRTQFAi4X_Uo2p-hjGQ"
45849,7135,"1aIUSNTdAUMgrQy3nQ5M0w"
23680,12284,"zATKr_xzez0qIs-P0ueicg"
44740,10683,"YaGAKXTF1OX_2sFGHCQXEQ"
44996,6141,"yz5I3lQh7rs2P7hiVLAB2A"
45850,6513,"D5l_WH50u7dY8Ge7wXlOpA"
45851,633,"0DaIX9dml6gxtCDPWRiivA"
45852,12285,"7J1klnFHHk1ZV0jmFUSpJA"
45853,1041,"4FXcJC2H08RzY6Z7Pm_YfA"
2936,12286,"1hdJu1gS7JCRvy6Z5gbi6Q"
45854,6860,"nJqNVYGzDQxDNVp0g6S04Q"
45855,4365,"4Eh3NjPq6XSprXDA7FiXBA"
45856,12287,"ISWxGpDRga6HRjKk4aKt5A"
2067,4245,"JYJiFVQiAvWgX5fsZstblw"
45857,3266,"PCn7Jhdsm0P-VNnfPS_XHQ"
28786,2844,"lAPbtJPyQdN0bBL75upYUQ"
44047,9042,"DU8kK8wd3BAlhbruMNjQYg"
41174,11001,"mE-PXiUQhKBXChX4sekqzw"
12656,1029,"iTwae4KUlNkgrlF7q2fXBw"
29107,647,"KLHNXAVbonPVnfJmsWKu7Q"
30980,10243,"KelPR-CefitZMwlHxz0n8g"
44599,11760,"Fim4LztUgA58-zNEW50L3w"
18956,11673,"6Bd6StGrFQ1byBxNzke7HQ"
45858,6908,"etiaSGE9aU0hyu-h0yYkaQ"
25881,3873,"LcZrhd52eUoscWBAhjvC7Q"
18689,5161,"mjLNBBItWIL7L4H67TkDdg"
45859,421,"OwhV9w915phEyoPmSdhCzw"
45860,3266,"1aEQ2FMI5LmXlpzL2GIOJg"
45861,6352,"jQnEABWlqgSdUwzb0SFSCA"
25101,7775,"Sr63HuRFiuPSDaNnkdsVVQ"
45862,10607,"jv_7HPn0fiuAmIb4f2AyKw"
45863,7465,"JIyyq6aShj1bvVl8SYcNhQ"
44379,12288,"rYtwpzcgT4y2PHSMoPWHVw"
25762,11643,"rR6QlP9gC_zIkvAAcDTacA"
45864,8027,"bpeFMD1P8I_2BW7E-y3FwQ"
10567,11572,"WBIpAHKZ028rUoskk6o5ZQ"
44036,8466,"NiWXTe1XNyF0O0MFvI6ykQ"
45865,11619,"zJiPw2ifNooiW00zAdedlA"
5632,2107,"rcgt7F_6yp9IkV9WmFxevQ"
45866,2844,"3KLt3s5xAFpa3uBuPfk2Eg"
9026,12289,"RO5R-65E2v1Eh_hDep3cIA"
28889,360,"-ljhqWHOiuEAIBmrD4SOxQ"
14173,108,"ePWtJbF9F7lCVGtj0r8TAA"
45031,8859,"GFYzePMxQqP59y47WIOpBg"
45867,2160,"VkYAUMkfIoNtAOc7TFjnBA"
45868,3317,"mHwWa5fLNAR4Z7PkXejx0w"
43893,124,"_WV4o0MXFn_maQB4F4_dSg"
32421,2977,"d2BMdyevPirfpGOlv13S0Q"
45869,11656,"vtBCwwvV5NPevc5FNW0DNQ"
45125,3969,"l2db6-BWI_YsKhjbRFzVnQ"
45185,12290,"p6CNRt7iAZvUXHp5U6RqnA"
45870,9733,"J86JE6ZdhnRx1A3k1nfejw"
45871,5161,"hGMCZEMAPx4a_CspHIwnXA"
45110,12291,"CAPVsvO6cBh85KSo60IuQw"
40216,3874,"VsxfefMdDFBjJFsRnrSB0Q"
45872,12271,"kLio69zxtOAyFZYy2AkpPw"
45873,447,"GSpgEYZYsNm_cOrvk4sROQ"
45874,12292,"0yvuCUKfAyJWKjFZgphzOA"
45875,11013,"tRSnqx_KeHCInRUMkQXjmQ"
38670,8057,"bWJ_8aeIQtLGB9QmYiGOvA"
45876,263,"9Hfn9Ow1iBKj7He5_Y0hYw"
45877,7739,"j5YK7QvXVwmRnhA2ILo57A"
45878,10933,"XXhxe5-3DRp_WTDGhBYt5Q"
14655,835,"q7FPAnmcbjxq2AZEd6CvGA"
44574,12293,"BM93I7xO1eQINAPx1aPg2w"
11661,10763,"k2WyKAU0cOoZrAkFGBd_7w"
7465,5950,"IXsxPF7lhuO3X8BPv4P27A"
45879,10374,"kD5djFQhdmiyVKNCUvBlsg"
45880,12021,"FYmO_Qj7gS0yH31gsuZnoA"
44527,9261,"ebV583HHIRXHzv_oCTqajg"
45881,1814,"E_kZfYJzuV07RM3X2DWVqg"
45173,12294,"_RIjpi2iMokQLlMsT18SVQ"
30633,11642,"HHcr-H2MGhH7cIjh_AsmtQ"
28695,9016,"CwjJ4u7FrD4gY2BGHHc0XA"
44718,7145,"XMSVoYkFBZvvC6ot2rmUpA"
21906,2652,"3nYUIoxPxnrad1sJ_lSahQ"
5281,7284,"5ocCNw8ZuKl3GBP08BC-Fg"
29711,6534,"OYLt8FnWaJ7Tgz1ou_4CaQ"
45882,5882,"Z0vMZEggT1nhyk8ioS48ZQ"
28035,2634,"tjxYXwl4G5sfItBQjX8mYQ"
45883,12295,"yKZkT4ux0eMYgzjGzh6eig"
29056,3430,"cdV6WV2VqiX_FynC2WmRHg"
34850,4878,"Q0r4PjSKS4uM7os_23QAEg"
45884,5837,"pMORnVczOsxb3zuvKfKFcw"
43862,3681,"w3zajzRwocjnGhrTSKOsRA"
5868,4540,"4S7bW4EtQhYu7tuD0rKSfw"
45885,12296,"KBhQZ2KjEpuoVjbKJxTNMw"
45886,7056,"ekcMWpLDFkN63TMQq_fsFw"
45887,447,"oRbeIgJiGt4RSjjpGetf0w"
44030,1378,"cu9pJuA_aBMBKsf1kD3w5g"
44621,12297,"03y3UktyxFcQp_08vndigQ"
39755,11408,"4kOHqC-0Rw7xFhLhi79JIA"
1102,12046,"PXHtt7Pffm2cdGyK7Sg9oA"
45007,8611,"NkqD0Fu1tkiB97EhP-ck8g"
11299,3497,"UUzeyhOTJHwss-urabrfpg"
41597,1804,"WVDUCwoRTNA4ZK_AlQGX-A"
32704,11228,"yE9Hp1q8eo0vUoJGiBIHig"
38654,11015,"uG6mI1kWFAniJANK1GoCPw"
44315,11757,"uJ5cArzwc4LNQN40WKnsOQ"
26109,12298,"trMeDxT2luuVC_WBc-AnuQ"
15632,10199,"-dzo7gy6rvOT6zRMVZdSLA"
45888,2660,"MZ_jDNGEvwP_G5IiNItKyA"
45889,6903,"POQ_IB8LLWY1JsAVKq0nAQ"
42548,11705,"6v4LgJijC6PVyJMcldRMtw"
45890,2260,"44RbHY4UNNwpUE_m9RI67g"
45891,9819,"Un-ZGlCzhROQChC7vrVf0A"
7518,1695,"SZhUe4A3JxdYQ44WqW1F2A"
12526,12299,"O7bZDs2oeX91rJiT-RmSCA"
38343,7075,"9Jk7_I8vvoQz8bI_-Hoguw"
13624,11618,"R5FLOQFoFbnL-ZX49yBtqQ"
6641,3670,"VklVLFN-glHYmC5i60vZGA"
16873,10661,"l5MFl4VHAYxJISmPrlGFXQ"
25889,3075,"7W8pg1XX7RNrqNIN9XaJAw"
19041,2127,"IzcrOYTAp1v1tv003cORKg"
43157,10093,"COtw88z0NlG3RFdnTK_GEA"
16421,2176,"0YZHd4FyZiriNE4qIWZ0-g"
7010,1149,"AGjaDuPikDEh-R_8I-IS9A"
7502,6469,"q0sTZTqkhbrocfIqY5uocQ"
31367,1448,"IOwTwu0kMy2yt_pZCwyx1w"
6394,3266,"mnKSZGBxS6lPu7o7PFdxuA"
45557,9859,"Rn0ZbHWP7nNWIP7SAz6_6A"
10331,7436,"pJChMw7LOPCQ_JGpHc3Hbw"
45892,10608,"TMx5S-hLSObDDX8NWeuMGg"
44841,263,"wxThhWNeMdv6WBIeQsm22Q"
8880,8928,"a51048uMj04jLDkUG9WXJQ"
45893,1921,"2jbBPI7_i_6MY3KMr-T--w"
4159,9534,"Gc06ypufiLc6vXIk8JzUcQ"
45894,592,"52NO5IDCMr6VF4saLFyO7A"
44462,263,"J5NMd4Ah-pFBWnv9Xnne-g"
20163,11074,"56Fhgl9ieExFkHOO2l7oUg"
38571,4591,"QbjU98DcX2V1Q713DLqn4A"
45895,1827,"9Jj1uBDwYU5IddU1U_33Gw"
45896,2755,"c_ua3xMVS8qE2rj_a2Ho8g"
8890,749,"NaiWPR7H8lPzC5JrPN1xsw"
45188,11870,"WNCOkEIFxAjJqixNLKyy8Q"
45897,11597,"WGrPN2txqIMtJnPVEQPneA"
19041,5722,"HAoCWy1Y1EzHA3L-UM9jdg"
13890,10346,"SlBArNUGb4Wmnxv25pCsVg"
45898,3319,"MMArYLrC1budN7Inz-RHHA"
45899,3341,"ziu5qWiRiUc02yknKDUUwg"
38906,948,"ApV-fcbq4S8MZaDkuKlaMQ"
1323,4817,"gaCbeYQnU2d7vWnJF5sUIw"
37371,12009,"zuL2lqUV4rqbb8mmiZRpNA"
4800,5234,"AVi9d6igGZwObRP75SAVaA"
45900,12300,"cKqPtzgRYiwArJVeJ4HgRQ"
14337,981,"eLYVwrJhgT7JT5ZWuOm_SQ"
45901,12301,"mqtwdx_yZ9rEPQiidhQ71A"
44458,11748,"Nkvm2KaK1Nat5Ut59dzztw"
37371,3925,"JgEMnZMCHZ7Ta3ZhMYRnEg"
45902,12302,"xjN_szkowoYvCrLAimJvIg"
44000,100,"uMwQ8SsywnjTM_pUM1rvPw"
45903,12303,"CBGNP_Yw3rTqUrZtzQzntg"
7788,1033,"P-O7Vgb1ck375Tq7IZInbg"
24943,9273,"Hjp5z5TQPut3A8iVAIZ3pw"
45904,2843,"403gCLpHpepJlBGYUbX3Dg"
22116,9538,"0uUh_P5E-pq9qh-Fe6Rxgg"
10676,7407,"xV9Dt7T1MfnOyoAPy7lm3g"
45905,11413,"t1KfrrHkLCkxsvsBBCmSDQ"
45906,3913,"XMZwIwirAMniAUcSuHW2Jw"
45907,6192,"iCU3EdQpo5yH7Ai8gl3puA"
45908,3974,"Y4eOsZeox0uBDIGL2tRIYA"
44066,4604,"kV_jMuCei3zdlNK55WDjBA"
23674,2314,"gjrH9QwCidCFwYMEsD-YYQ"
6732,2158,"Ul-WxSFJl4FbDuuVXblc7Q"
45909,7357,"mIE-k1c67Czn0s4q2uuV-A"
2936,216,"J49Bcxy-DxyMlcUtLLS-bA"
45910,10616,"5AL0gAxYZzMp9ZPKL8rK5Q"
45911,12304,"60AwaMsbiV-K5XQwcMUczw"
39755,11733,"S1DbK24PecqM6Av-ZPAIQw"
33273,5114,"RVIetUMyGhNE1e5o7D1z3w"
37035,11951,"bH5KIquGBKmD42MML2E_XQ"
45912,11242,"gOTeH3oi6ilFWt3hbJ6evQ"
45023,2244,"RaCIwfSV6jRhOYgkSRmeGw"
45913,1497,"tzvdGRiMZFPXxvfv7WjMxQ"
45914,11074,"PjFFLwtAikHi266iYw-VVQ"
45915,9382,"LgnhWkQmA6bAuCkGipK0_g"
45916,11327,"_V8Jc1DO_s3kGnGPaVd3mg"
45917,2546,"s7Re-R1uSkTQ0jb31-i4mA"
12278,3810,"3i6uzLXc7VeWSIoK_LW70w"
30876,1443,"vLCR9eOnaOBQYTmyY7t1zg"
43311,11850,"yoU1PGdD7Cc921--UBlczg"
45918,6837,"kpQEX6AnB-OvKZNqSBxS3A"
2225,5694,"XRFYBJS-UzJngiUSIEZ2cQ"
45919,3261,"OiVvQqbNdtd-hMxe_3TqDg"
11447,503,"n2dax5FDPrg-j6j2zQXEdA"
45920,5499,"QWprhLV7FsTuF1LwTMHs2g"
17788,7135,"mo-9YhnZGUS9VqrkyVoaZQ"
32700,11235,"m9lu-0S_W2feNwZdl8LG6g"
42415,12305,"IyZCV3dsOIhLDeqbmMikKw"
32007,5377,"xtb1d-8zL0mW_0Xb2lZAiA"
1616,11823,"9ZULjQa-IlViBDDnzE5gYQ"
2030,12113,"Ys4AkXwQ1MooHpayb9EXCQ"
45921,12306,"k52wBWJ3WQDEIh-CYqCJIg"
45922,12307,"yjmLa5lZAo93-KA1SANfSA"
21525,11459,"o6kvSd6tMvmUAmb9P2ziww"
45923,12265,"nHqBfc32i15-tqS_jYU5ng"
44074,2774,"7mM4b8Plldk1E7rGCn1KlA"
45924,12308,"3dMN0KjBYAer7K1OwgwTfA"
17002,2916,"Vt5QiF1QD00nWFxlocNfNA"
45925,4623,"7sXtEf13iP7MMor8KAQcTQ"
1323,5571,"eTOHZzF63zs7P9Lx3m8heQ"
45926,3438,"sMKSFvx4GcEgD-moToxHNw"
15197,8899,"YHal7yOGukPq4BZiw_GBrw"
26539,6540,"9IJzpn8QRUo4bsvAvZXsUw"
45927,9584,"xJSUgyU6c9ZhBsy0aFmjQA"
45928,11178,"ikHvCA4TMHbPHSHeLUz5kQ"
45305,6430,"2VMA541Wnt7Ww2jaDGeeHg"
45929,3382,"uipOyaWZKMsCesc1fi43Nw"
22998,11963,"7uwRaZW2oZ3MlbO5SZf48A"
30633,10553,"FyNR7-MXMa3ZyryN3RXcNQ"
45571,10502,"G6grnzvMjolLbzPMJICagw"
30990,4439,"u7drEOPJ-ydR-RCXZdU84w"
10567,11812,"ZOCGysEsdGXiwAo4_kQn8A"
45930,9973,"BN5iQc7r6Q14C5UnPpZXaQ"
13199,12309,"KNINJwZT60md_DiU03bQDA"
19944,7184,"7aJz5Ln-JndaSYEiE7_D-Q"
43923,3253,"6XTkNwrPuE7PpppD2sMYPw"
45931,2296,"cxta4esf43rTDdpBn5MCFA"
44557,9661,"yDQu28iKA_ziQkO3tzBvJw"
1113,1344,"CbLunMJP6UXRPFu7CFmTRQ"
44179,8534,"BmgVRwKI4mCh-WZnWRtEdA"
19611,8423,"Wqxa41FSu4Sr6mRpPh8GKw"
8632,6336,"hU3rnsSO95xLMLJ0BD9QAg"
14447,7512,"ZQmTKIYDWQBLup5hJT4npg"
39372,9866,"_SSvFDIYpaCoChssKF4GvQ"
45932,11654,"gJWq5SiP17JBK3mvi1p6Gw"
22576,11719,"aR52-rliChoR1Y-ecGeroA"
44200,5043,"rTx9IYxj4MHgAwhfgbubmw"
44857,11673,"fVFCFIcpalkvx5TutcxRuQ"
45933,3398,"EDpF42CBLLIX37cZpllmlQ"
43958,9292,"g3R-fvUSoR5Z4SKTUySY0Q"
44402,3363,"NkxYhyU8JGYiR4OdA524_w"
45934,12087,"XeE_Be12F3EkL8L3Bsz0Iw"
14672,11571,"ag8V2spHsJ6mOvosOhx99Q"
44558,9079,"6Y5rZPNhJc2nzEKftSD0TA"
26216,11543,"28F5Zw5tRJ47XRXTo-pPag"
45935,6632,"eIHMTnPiDmtxfYiIfYhCww"
45936,12310,"pKCn_vNEQiul11CzdDnjPg"
45937,1029,"HocP94w-FVhgyOZsQOZp5w"
45938,3664,"ELivZg4oakk_ssGCs5UChQ"
45101,12311,"calGIA164qN6bookdrXjkw"
8326,3254,"hR9m_zqWbZCjtaecYcoSyg"
44735,949,"ombZ_lcWIjuVXbY3dbz4ng"
44047,9722,"Uw1UEvJoIxmH8CBcRj3gKQ"
45939,10342,"AjgPMCJ2F33e-RCPEh0lDw"
9621,1513,"TEUjMqIcBGHvR-0X4ywvIw"
45940,6045,"zp9NHAIdd1CPHmOO1u9Gfw"
42936,12312,"amTLbOYGQJb0wDmHERV5pw"
45941,416,"2qCZff2t5DLc0ddIC9ATgQ"
16614,7753,"jlNvIhJV6ep-NJ40CfaBMA"
34395,10042,"RalUT_HjD15duo9fSDrC4g"
45942,12313,"8doz6MgW-ONRl9CDNbaX0A"
44388,12314,"szvkCUxqi83QzEb_mqzWWg"
45943,1513,"Qfj-VIxOQzllvU7oxksxIw"
45207,343,"HbBHkG0tsGZGuKC0p1P6oA"
45944,11409,"4dvQQ_wPuAVjUDqkrxJDrQ"
45945,2045,"DDHdUw9M0EqBizQ5Pr61nA"
34956,1435,"_ozs2yfr-wGdx1QBuXjGsA"
45946,9145,"Tx11mJIt-nWLKWEnw6ozKQ"
5002,9594,"YdJxjR6LWVuCvlnQ18ufgg"
45248,12315,"wqv4eZECtH0INCZWjQ2LZQ"
37825,7139,"4MDMUKZGHxUlE411y4IDYg"
45947,4209,"9aRy_rfHOHD4D8_MG5HRwQ"
32908,657,"3ayzqMKFeQBvydCXB1h2AA"
45948,9473,"VVmnxSRVhOB6NndA7SvoLQ"
34182,6598,"2jxO9Zffg_UD_4LHkxyn_g"
45949,12316,"8rSqoc3hloiP85n7zdGgCw"
24827,4337,"EJsobrQeC8NqD7kuYlYShg"
22784,11705,"Zu7QyYCTdAzfbiE9ySzd_g"
